醫事機構代碼,成人口罩剩餘數,兒童口罩剩餘數,來源資料時間
2342030015,2420,1438,2020/02/27 06:00:38
2342040011,1538,1332,2020/02/27 06:00:38
2342050017,240,1000,2020/02/27 06:00:38
2342060013,620,992,2020/02/27 06:00:38
2342070019,906,1074,2020/02/27 06:00:38
2342080015,458,836,2020/02/27 06:00:38
2342100012,0,636,2020/02/27 06:00:38
2342110018,418,1071,2020/02/27 06:00:38
2342120014,154,882,2020/02/27 06:00:38
2342130010,674,1418,2020/02/27 06:00:38
2342140016,217,942,2020/02/27 06:00:38
2342150012,752,1144,2020/02/27 06:00:38
2342160018,1130,1340,2020/02/27 06:00:38
2342170014,538,1031,2020/02/27 06:00:38
2342180010,0,480,2020/02/27 06:00:38
2342190016,1216,1134,2020/02/27 06:00:38
2342200017,660,1020,2020/02/27 06:00:38
2342210013,3006,1470,2020/02/27 06:00:38
2342220019,3428,1558,2020/02/27 06:00:38
2342230015,1992,1278,2020/02/27 06:00:38
2342240011,2898,1610,2020/02/27 06:00:38
2342250017,3794,1676,2020/02/27 06:00:38
2342260013,3772,1650,2020/02/27 06:00:38
2342270019,2432,914,2020/02/27 06:00:38
2343010017,204,674,2020/02/27 06:00:38
2343020013,1062,950,2020/02/27 06:00:38
2343030019,329,1042,2020/02/27 06:00:38
2343040015,40,288,2020/02/27 06:00:38
2343050011,210,742,2020/02/27 06:00:38
2343060017,484,892,2020/02/27 06:00:38
2343070013,1044,1114,2020/02/27 06:00:38
2343080019,634,752,2020/02/27 06:00:38
2343090015,42,564,2020/02/27 06:00:38
2343100016,378,908,2020/02/27 06:00:38
2343110012,2304,1236,2020/02/27 06:00:38
2343120018,1514,818,2020/02/27 06:00:38
2343130014,38,216,2020/02/27 06:00:38
2343140010,242,858,2020/02/27 06:00:38
2343150016,1714,1347,2020/02/27 06:00:38
2343160012,321,791,2020/02/27 06:00:38
2343170018,270,634,2020/02/27 06:00:38
2343180014,1226,1054,2020/02/27 06:00:38
2343190010,1002,1046,2020/02/27 06:00:38
2343200011,735,1044,2020/02/27 06:00:38
2343210017,118,854,2020/02/27 06:00:38
2343220013,106,892,2020/02/27 06:00:38
2343230019,671,977,2020/02/27 06:00:38
2343240015,458,784,2020/02/27 06:00:38
2343250011,1772,1208,2020/02/27 06:00:38
2343260017,3186,1468,2020/02/27 06:00:38
2343270013,3471,1613,2020/02/27 06:00:38
2343280019,602,778,2020/02/27 06:00:38
2343290015,3664,1644,2020/02/27 06:00:38
2343300016,3334,1452,2020/02/27 06:00:38
2343310012,2656,1366,2020/02/27 06:00:38
2343320018,3908,1588,2020/02/27 06:00:38
2343330014,2732,1117,2020/02/27 06:00:38
2344010011,66,740,2020/02/27 06:00:38
2344011027,834,884,2020/02/27 06:00:38
2344011036,355,1064,2020/02/27 06:00:38
2344020017,710,1012,2020/02/27 06:00:38
2344030013,346,872,2020/02/27 06:00:38
2344030022,3336,1712,2020/02/27 06:00:38
2344030031,3152,1636,2020/02/27 06:00:38
2344040019,1220,1280,2020/02/27 06:00:38
2344050015,2273,1782,2020/02/27 06:00:38
2344050024,3870,1872,2020/02/27 06:00:38
2344060011,820,1344,2020/02/27 06:00:38
2345010015,683,748,2020/02/27 06:00:38
2345020011,944,1071,2020/02/27 06:00:38
2345030017,1686,1178,2020/02/27 06:00:38
2345040013,532,576,2020/02/27 06:00:38
2345050019,489,755,2020/02/27 06:00:38
2345060015,1034,952,2020/02/27 06:00:38
2345070011,2424,1288,2020/02/27 06:00:38
2345090013,1463,1101,2020/02/27 06:00:38
2345100014,293,898,2020/02/27 06:00:38
2345110010,176,48,2020/02/27 06:00:38
2345120016,1268,1077,2020/02/27 06:00:38
2345130012,1727,1059,2020/02/27 06:00:38
2346010019,472,564,2020/02/27 06:00:38
2346020015,114,496,2020/02/27 06:00:38
2346030011,662,764,2020/02/27 06:00:38
2346040017,894,884,2020/02/27 06:00:38
2346050013,989,846,2020/02/27 06:00:38
2346060019,1007,912,2020/02/27 06:00:38
2346070015,913,1204,2020/02/27 06:00:38
2346080011,1446,940,2020/02/27 06:00:38
2346090017,1620,1118,2020/02/27 06:00:38
2346100018,0,576,2020/02/27 06:00:38
2346110014,1016,1063,2020/02/27 06:00:38
2346120010,2788,1259,2020/02/27 06:00:38
2346130016,764,785,2020/02/27 06:00:38
2346140012,3836,1720,2020/02/27 06:00:38
2346150018,3017,1219,2020/02/27 06:00:38
2346160014,3570,1625,2020/02/27 06:00:38
2390010010,1005,1031,2020/02/27 06:00:38
2390020016,816,934,2020/02/27 06:00:38
2390030030,1154,904,2020/02/27 06:00:38
2390040518,558,408,2020/02/27 06:00:38
2390050032,584,684,2020/02/27 06:00:38
2391020010,1602,1176,2020/02/27 06:00:38
2391030016,4571,1906,2020/02/27 06:00:38
2391030026,3465,1923,2020/02/27 06:00:38
2391040012,3371,1805,2020/02/27 06:00:38
5901010058,0,774,2020/02/27 06:00:38
5901010076,0,129,2020/02/27 06:00:38
5901010085,0,434,2020/02/27 06:00:38
5901010094,0,622,2020/02/27 06:00:38
5901010165,0,608,2020/02/27 06:00:38
5901010174,8,560,2020/02/27 06:00:38
5901010192,0,356,2020/02/27 06:00:38
5901010272,0,932,2020/02/27 06:00:38
5901010290,0,686,2020/02/27 06:00:38
5901010496,0,786,2020/02/27 06:00:38
5901010576,0,320,2020/02/27 06:00:38
5901011662,236,1136,2020/02/27 06:00:38
5901011699,0,774,2020/02/27 06:00:38
5901011733,398,1252,2020/02/27 06:00:38
5901011751,0,236,2020/02/27 06:00:38
5901011760,0,997,2020/02/27 06:00:38
5901011975,4,288,2020/02/27 06:00:38
5901012203,0,542,2020/02/27 06:00:38
5901012383,0,1562,2020/02/27 06:00:38
5901012409,6,298,2020/02/27 06:00:38
5901012454,0,650,2020/02/27 06:00:38
5901012490,0,624,2020/02/27 06:00:38
5901012507,0,202,2020/02/27 06:00:38
5901012516,0,611,2020/02/27 06:00:38
5901012561,0,596,2020/02/27 06:00:38
5901012570,93,593,2020/02/27 06:00:38
5901012598,0,392,2020/02/27 06:00:38
5901012632,0,610,2020/02/27 06:00:38
5901012650,0,768,2020/02/27 06:00:38
5901012669,540,1166,2020/02/27 06:00:38
5901012712,0,588,2020/02/27 06:00:38
5901012749,0,1052,2020/02/27 06:00:38
5901012758,0,386,2020/02/27 06:00:38
5901012767,58,564,2020/02/27 06:00:38
5901012918,0,192,2020/02/27 06:00:38
5901012963,4,458,2020/02/27 06:00:38
5901013004,0,1058,2020/02/27 06:00:38
5901013095,0,566,2020/02/27 06:00:38
5901013120,16,441,2020/02/27 06:00:38
5901013139,0,692,2020/02/27 06:00:38
5901013148,100,556,2020/02/27 06:00:38
5901013157,0,6,2020/02/27 06:00:38
5901013175,0,416,2020/02/27 06:00:38
5901013200,2,719,2020/02/27 06:00:38
5901013246,0,595,2020/02/27 06:00:38
5901013264,483,1376,2020/02/27 06:00:38
5901013308,2,552,2020/02/27 06:00:38
5901013326,0,309,2020/02/27 06:00:38
5901013344,0,806,2020/02/27 06:00:38
5901013362,0,309,2020/02/27 06:00:38
5901013371,0,1056,2020/02/27 06:00:38
5901013380,1,770,2020/02/27 06:00:38
5901013399,0,684,2020/02/27 06:00:38
5901013406,0,646,2020/02/27 06:00:38
5901013433,0,410,2020/02/27 06:00:38
5901013442,494,1556,2020/02/27 06:00:38
5901013451,0,1098,2020/02/27 06:00:38
5901013460,30,432,2020/02/27 06:00:38
5901013488,466,1282,2020/02/27 06:00:38
5901013497,6,688,2020/02/27 06:00:38
5901013504,0,452,2020/02/27 06:00:38
5901013513,0,614,2020/02/27 06:00:38
5901013522,314,940,2020/02/27 06:00:38
5901020296,0,614,2020/02/27 06:00:38
5901020303,0,806,2020/02/27 06:00:38
5901020376,0,1066,2020/02/27 06:00:38
5901020385,0,670,2020/02/27 06:00:38
5901020465,0,874,2020/02/27 06:00:38
5901020554,0,484,2020/02/27 06:00:38
5901020563,0,800,2020/02/27 06:00:38
5901020590,0,1312,2020/02/27 06:00:38
5901020616,0,872,2020/02/27 06:00:38
5901020634,0,612,2020/02/27 06:00:38
5901020652,0,640,2020/02/27 06:00:38
5901020661,0,656,2020/02/27 06:00:38
5901020670,42,1287,2020/02/27 06:00:38
5901020689,0,1162,2020/02/27 06:00:38
5901020698,0,584,2020/02/27 06:00:38
5901020732,0,810,2020/02/27 06:00:38
5901020787,0,422,2020/02/27 06:00:38
5901020858,0,328,2020/02/27 06:00:38
5901020876,0,586,2020/02/27 06:00:38
5901020901,0,874,2020/02/27 06:00:38
5901021248,0,68,2020/02/27 06:00:38
5901021346,0,682,2020/02/27 06:00:38
5901021382,0,344,2020/02/27 06:00:38
5901021408,142,1376,2020/02/27 06:00:38
5901022521,0,590,2020/02/27 06:00:38
5901022601,0,784,2020/02/27 06:00:38
5901022898,0,496,2020/02/27 06:00:38
5901023073,0,593,2020/02/27 06:00:38
5901023091,274,1466,2020/02/27 06:00:38
5901023153,416,1342,2020/02/27 06:00:38
5901023215,112,1128,2020/02/27 06:00:38
5901023304,0,418,2020/02/27 06:00:38
5901023313,193,1065,2020/02/27 06:00:38
5901023331,310,1350,2020/02/27 06:00:38
5901023386,0,904,2020/02/27 06:00:38
5901023411,0,448,2020/02/27 06:00:38
5901023519,0,806,2020/02/27 06:00:38
5901023523,0,641,2020/02/27 06:00:38
5901023591,0,628,2020/02/27 06:00:38
5901023653,0,617,2020/02/27 06:00:38
5901023680,18,964,2020/02/27 06:00:38
5901023706,591,1242,2020/02/27 06:00:38
5901023724,0,772,2020/02/27 06:00:38
5901023831,0,592,2020/02/27 06:00:38
5901023886,46,392,2020/02/27 06:00:38
5901023902,0,774,2020/02/27 06:00:38
5901023966,0,352,2020/02/27 06:00:38
5901024007,0,208,2020/02/27 06:00:38
5901024098,0,594,2020/02/27 06:00:38
5901024114,0,312,2020/02/27 06:00:38
5901024123,165,541,2020/02/27 06:00:38
5901024178,0,462,2020/02/27 06:00:38
5901024212,0,1151,2020/02/27 06:00:38
5901024221,0,970,2020/02/27 06:00:38
5901024310,0,318,2020/02/27 06:00:38
5901024347,2,271,2020/02/27 06:00:38
5901024427,0,88,2020/02/27 06:00:38
5901024472,0,804,2020/02/27 06:00:38
5901024481,0,176,2020/02/27 06:00:38
5901024490,0,172,2020/02/27 06:00:38
5901024516,0,102,2020/02/27 06:00:38
5901024525,188,1188,2020/02/27 06:00:38
5901024543,0,576,2020/02/27 06:00:38
5901024632,23,252,2020/02/27 06:00:38
5901024669,314,1090,2020/02/27 06:00:38
5901024678,0,470,2020/02/27 06:00:38
5901024687,0,264,2020/02/27 06:00:38
5901024696,0,920,2020/02/27 06:00:38
5901024703,7,203,2020/02/27 06:00:38
5901024712,0,292,2020/02/27 06:00:38
5901024721,0,498,2020/02/27 06:00:38
5901024758,0,651,2020/02/27 06:00:38
5901024767,0,872,2020/02/27 06:00:38
5901024810,0,552,2020/02/27 06:00:38
5901024829,0,195,2020/02/27 06:00:38
5901024838,0,906,2020/02/27 06:00:38
5901024856,526,1160,2020/02/27 06:00:38
5901024865,0,1098,2020/02/27 06:00:38
5901024874,8,474,2020/02/27 06:00:38
5901024883,38,158,2020/02/27 06:00:38
5901024892,0,796,2020/02/27 06:00:38
5901024909,0,796,2020/02/27 06:00:38
5901024918,0,96,2020/02/27 06:00:38
5901024927,743,703,2020/02/27 06:00:38
5901090074,0,659,2020/02/27 06:00:38
5901090127,0,628,2020/02/27 06:00:38
5901090154,0,520,2020/02/27 06:00:38
5901090181,0,312,2020/02/27 06:00:38
5901090216,0,634,2020/02/27 06:00:38
5901090243,0,68,2020/02/27 06:00:38
5901090289,0,518,2020/02/27 06:00:38
5901090323,0,576,2020/02/27 06:00:38
5901090369,0,134,2020/02/27 06:00:38
5901091473,0,184,2020/02/27 06:00:38
5901091544,0,733,2020/02/27 06:00:38
5901091624,0,348,2020/02/27 06:00:38
5901091688,0,576,2020/02/27 06:00:38
5901091759,0,530,2020/02/27 06:00:38
5901091820,0,238,2020/02/27 06:00:38
5901091839,0,316,2020/02/27 06:00:38
5901091857,0,276,2020/02/27 06:00:38
5901091884,0,762,2020/02/27 06:00:38
5901091973,0,713,2020/02/27 06:00:38
5901091991,0,336,2020/02/27 06:00:38
5901092014,0,598,2020/02/27 06:00:38
5901092041,0,580,2020/02/27 06:00:38
5901092050,0,326,2020/02/27 06:00:38
5901092069,0,744,2020/02/27 06:00:38
5901092078,4,716,2020/02/27 06:00:38
5901100057,0,11,2020/02/27 06:00:38
5901100066,0,924,2020/02/27 06:00:38
5901100155,0,1374,2020/02/27 06:00:38
5901100244,0,833,2020/02/27 06:00:38
5901100333,0,771,2020/02/27 06:00:38
5901100342,1,750,2020/02/27 06:00:38
5901100431,138,1114,2020/02/27 06:00:38
5901100440,0,761,2020/02/27 06:00:38
5901100495,0,342,2020/02/27 06:00:38
5901100628,0,830,2020/02/27 06:00:38
5901100664,0,950,2020/02/27 06:00:38
5901100717,0,1208,2020/02/27 06:00:38
5901100735,2,150,2020/02/27 06:00:38
5901100771,0,344,2020/02/27 06:00:38
5901100799,0,818,2020/02/27 06:00:38
5901100959,0,280,2020/02/27 06:00:38
5901101072,0,674,2020/02/27 06:00:38
5901101161,0,436,2020/02/27 06:00:38
5901101205,0,168,2020/02/27 06:00:38
5901101250,0,796,2020/02/27 06:00:38
5901101321,138,1088,2020/02/27 06:00:38
5901101509,0,872,2020/02/27 06:00:38
5901101536,0,334,2020/02/27 06:00:38
5901101607,0,708,2020/02/27 06:00:38
5901101625,0,528,2020/02/27 06:00:38
5901101652,44,948,2020/02/27 06:00:38
5901101910,8,912,2020/02/27 06:00:38
5901101929,0,368,2020/02/27 06:00:38
5901101992,420,1334,2020/02/27 06:00:38
5901102015,0,804,2020/02/27 06:00:38
5901102060,0,678,2020/02/27 06:00:38
5901102408,0,692,2020/02/27 06:00:38
5901102417,0,554,2020/02/27 06:00:38
5901102444,710,754,2020/02/27 06:00:38
5901102515,0,224,2020/02/27 06:00:38
5901102560,0,786,2020/02/27 06:00:38
5901102579,2,1070,2020/02/27 06:00:38
5901102597,290,1104,2020/02/27 06:00:38
5901102631,2,498,2020/02/27 06:00:38
5901102677,0,172,2020/02/27 06:00:38
5901102686,0,644,2020/02/27 06:00:38
5901102748,0,732,2020/02/27 06:00:38
5901102828,90,1045,2020/02/27 06:00:38
5901102837,0,884,2020/02/27 06:00:38
5901102855,0,650,2020/02/27 06:00:38
5901102873,0,362,2020/02/27 06:00:38
5901102891,0,352,2020/02/27 06:00:38
5901102962,1,812,2020/02/27 06:00:38
5901102971,0,132,2020/02/27 06:00:38
5901102999,0,534,2020/02/27 06:00:38
5901103030,0,982,2020/02/27 06:00:38
5901103110,0,944,2020/02/27 06:00:38
5901103147,0,6,2020/02/27 06:00:38
5901103183,0,590,2020/02/27 06:00:38
5901103192,0,1126,2020/02/27 06:00:38
5901103209,0,1030,2020/02/27 06:00:38
5901103227,0,792,2020/02/27 06:00:38
5901103236,0,588,2020/02/27 06:00:38
5901103272,6,588,2020/02/27 06:00:38
5901103325,100,896,2020/02/27 06:00:38
5901103334,0,890,2020/02/27 06:00:38
5901103343,0,1012,2020/02/27 06:00:38
5901103352,0,425,2020/02/27 06:00:38
5901103405,0,528,2020/02/27 06:00:38
5901103414,5,836,2020/02/27 06:00:38
5901103423,2,887,2020/02/27 06:00:38
5901103450,0,914,2020/02/27 06:00:38
5901103469,0,917,2020/02/27 06:00:38
5901103487,6,545,2020/02/27 06:00:38
5901103496,0,463,2020/02/27 06:00:38
5901103512,404,1016,2020/02/27 06:00:38
5901103521,198,1136,2020/02/27 06:00:38
5901103530,1,485,2020/02/27 06:00:38
5901103549,40,880,2020/02/27 06:00:38
5901103558,0,428,2020/02/27 06:00:38
5901103576,0,706,2020/02/27 06:00:38
5901103585,0,720,2020/02/27 06:00:38
5901103601,716,980,2020/02/27 06:00:38
5901110080,0,1018,2020/02/27 06:00:38
5901110133,0,696,2020/02/27 06:00:38
5901110268,2,252,2020/02/27 06:00:38
5901110302,0,586,2020/02/27 06:00:38
5901110311,0,538,2020/02/27 06:00:38
5901110393,0,508,2020/02/27 06:00:38
5901110446,0,100,2020/02/27 06:00:38
5901110624,0,336,2020/02/27 06:00:38
5901111863,0,168,2020/02/27 06:00:38
5901111890,10,90,2020/02/27 06:00:38
5901111934,0,264,2020/02/27 06:00:38
5901112011,0,112,2020/02/27 06:00:38
5901112100,0,700,2020/02/27 06:00:38
5901112351,0,152,2020/02/27 06:00:38
5901112413,0,343,2020/02/27 06:00:38
5901112593,0,700,2020/02/27 06:00:38
5901112600,0,1004,2020/02/27 06:00:38
5901112682,0,144,2020/02/27 06:00:38
5901112726,0,65,2020/02/27 06:00:38
5901112762,0,4,2020/02/27 06:00:38
5901112780,0,732,2020/02/27 06:00:38
5901112824,2,330,2020/02/27 06:00:38
5901112842,1,791,2020/02/27 06:00:38
5901112860,0,32,2020/02/27 06:00:38
5901112879,0,156,2020/02/27 06:00:38
5901112977,1,111,2020/02/27 06:00:38
5901112995,0,268,2020/02/27 06:00:38
5901113018,0,642,2020/02/27 06:00:38
5901113027,0,374,2020/02/27 06:00:38
5901113045,0,128,2020/02/27 06:00:38
5901113081,0,276,2020/02/27 06:00:38
5901113143,0,479,2020/02/27 06:00:38
