醫事機構代碼,成人口罩剩餘數,兒童口罩剩餘數,來源資料時間
5901100244,0,77,2020/02/13 14:00:34
5901100333,196,151,2020/02/13 14:00:34
5901100342,194,164,2020/02/13 14:00:34
5901100422,0,2,2020/02/13 14:00:34
5901100431,13,128,2020/02/13 14:00:34
5901100440,397,100,2020/02/13 14:00:34
5901100495,0,48,2020/02/13 14:00:34
5901100628,0,108,2020/02/13 14:00:34
5901100664,202,164,2020/02/13 14:00:34
5901100717,0,120,2020/02/13 14:00:34
5901100735,0,2,2020/02/13 14:00:34
5901100771,0,82,2020/02/13 14:00:34
5901100799,96,162,2020/02/13 14:00:34
5901100959,0,49,2020/02/13 14:00:34
5901101072,8,94,2020/02/13 14:00:34
5901101161,6,8,2020/02/13 14:00:34
5901101205,0,4,2020/02/13 14:00:34
5901101250,0,68,2020/02/13 14:00:34
5901101321,0,146,2020/02/13 14:00:34
5901101509,0,120,2020/02/13 14:00:34
5901101536,18,10,2020/02/13 14:00:34
5901101607,200,124,2020/02/13 14:00:34
5901101625,0,48,2020/02/13 14:00:34
5901101652,2,188,2020/02/13 14:00:34
5901101910,2,90,2020/02/13 14:00:34
5901101929,14,44,2020/02/13 14:00:34
5901101992,0,136,2020/02/13 14:00:34
5901102015,204,150,2020/02/13 14:00:34
5901102060,0,144,2020/02/13 14:00:34
5901102408,4,6,2020/02/13 14:00:34
5901102417,2,58,2020/02/13 14:00:34
5901102444,0,78,2020/02/13 14:00:34
5901102560,200,102,2020/02/13 14:00:34
5901102579,196,154,2020/02/13 14:00:34
5901102597,200,214,2020/02/13 14:00:34
5901102631,4,108,2020/02/13 14:00:34
5901102677,0,4,2020/02/13 14:00:34
5901102686,4,148,2020/02/13 14:00:34
5901102748,2,100,2020/02/13 14:00:34
5901102828,0,115,2020/02/13 14:00:34
5901102837,0,126,2020/02/13 14:00:34
5901102855,0,22,2020/02/13 14:00:34
5901102873,64,80,2020/02/13 14:00:34
5901102891,2,8,2020/02/13 14:00:34
5901102962,1,71,2020/02/13 14:00:34
5901102971,0,30,2020/02/13 14:00:34
5901102999,0,104,2020/02/13 14:00:34
5901103030,201,100,2020/02/13 14:00:34
5901103110,0,86,2020/02/13 14:00:34
5901103147,0,10,2020/02/13 14:00:34
5901103183,0,80,2020/02/13 14:00:34
5901103192,90,174,2020/02/13 14:00:34
5901103209,16,168,2020/02/13 14:00:34
5901103227,0,92,2020/02/13 14:00:34
5901103236,6,124,2020/02/13 14:00:34
5901103272,0,88,2020/02/13 14:00:34
5901103325,2,92,2020/02/13 14:00:34
5901103334,198,124,2020/02/13 14:00:34
5901103343,102,116,2020/02/13 14:00:34
5901103352,0,57,2020/02/13 14:00:34
5901103405,6,118,2020/02/13 14:00:34
5901103414,2,124,2020/02/13 14:00:34
5901103423,134,184,2020/02/13 14:00:34
5901103450,204,168,2020/02/13 14:00:34
5901103469,0,136,2020/02/13 14:00:34
5901103487,204,72,2020/02/13 14:00:34
5901103496,194,118,2020/02/13 14:00:34
5901103512,0,100,2020/02/13 14:00:34
5901103521,0,175,2020/02/13 14:00:34
5901103530,0,102,2020/02/13 14:00:34
5901103549,2,110,2020/02/13 14:00:34
5901103558,120,62,2020/02/13 14:00:34
5901103576,12,80,2020/02/13 14:00:34
5901103585,150,46,2020/02/13 14:00:34
5901110080,0,118,2020/02/13 14:00:34
5901110133,0,82,2020/02/13 14:00:34
5901110268,4,4,2020/02/13 14:00:34
5901110302,0,62,2020/02/13 14:00:34
5901110311,22,64,2020/02/13 14:00:34
5901110339,0,10,2020/02/13 14:00:34
5901110393,0,44,2020/02/13 14:00:34
5901110446,0,28,2020/02/13 14:00:34
5901110624,118,46,2020/02/13 14:00:34
5901111890,202,74,2020/02/13 14:00:34
5901112100,5,124,2020/02/13 14:00:34
5901112351,0,26,2020/02/13 14:00:34
5901112413,0,126,2020/02/13 14:00:34
5901112593,198,88,2020/02/13 14:00:34
5901112600,0,42,2020/02/13 14:00:34
5901112682,2,6,2020/02/13 14:00:34
5901112726,70,161,2020/02/13 14:00:34
5901112762,0,22,2020/02/13 14:00:34
5901112780,25,114,2020/02/13 14:00:34
5901112824,4,34,2020/02/13 14:00:34
5901112842,41,75,2020/02/13 14:00:34
5901112860,4,0,2020/02/13 14:00:34
5901112879,0,19,2020/02/13 14:00:34
5901112977,192,52,2020/02/13 14:00:34
5901112995,148,80,2020/02/13 14:00:34
5901113018,200,102,2020/02/13 14:00:34
5901113027,10,94,2020/02/13 14:00:34
5901113045,2,2,2020/02/13 14:00:34
5901113081,160,50,2020/02/13 14:00:34
5901113143,200,104,2020/02/13 14:00:34
5901113198,162,50,2020/02/13 14:00:34
5901113205,0,6,2020/02/13 14:00:34
5901113223,29,4,2020/02/13 14:00:34
5901113250,0,62,2020/02/13 14:00:34
5901113269,70,135,2020/02/13 14:00:34
5901113296,2,12,2020/02/13 14:00:34
5901113303,82,2,2020/02/13 14:00:34
5901113312,12,4,2020/02/13 14:00:34
5901113330,54,168,2020/02/13 14:00:34
5901113349,199,76,2020/02/13 14:00:34
5901113367,0,30,2020/02/13 14:00:34
5901113376,0,182,2020/02/13 14:00:34
5901113385,100,92,2020/02/13 14:00:34
5901113394,0,2,2020/02/13 14:00:34
5901113438,198,158,2020/02/13 14:00:34
5901113456,200,48,2020/02/13 14:00:34
5901113509,0,2,2020/02/13 14:00:34
5901113527,197,91,2020/02/13 14:00:34
5901113536,17,34,2020/02/13 14:00:34
5901113545,0,38,2020/02/13 14:00:34
5901113554,100,22,2020/02/13 14:00:34
5901113563,198,76,2020/02/13 14:00:34
5901120022,56,20,2020/02/13 14:00:34
5901120139,0,168,2020/02/13 14:00:34
5901120175,192,70,2020/02/13 14:00:34
5901120184,0,173,2020/02/13 14:00:34
5901120308,0,16,2020/02/13 14:00:34
5901121421,10,152,2020/02/13 14:00:34
5901121449,195,155,2020/02/13 14:00:34
5901121501,2,130,2020/02/13 14:00:34
5901121574,12,110,2020/02/13 14:00:34
5901121583,4,36,2020/02/13 14:00:34
5901121592,4,144,2020/02/13 14:00:34
5901121618,0,82,2020/02/13 14:00:34
5901121672,78,52,2020/02/13 14:00:34
5901121725,2,24,2020/02/13 14:00:34
5901121798,0,145,2020/02/13 14:00:34
5901121823,200,106,2020/02/13 14:00:34
5901121841,0,68,2020/02/13 14:00:34
5901121869,0,50,2020/02/13 14:00:34
5901121896,1,104,2020/02/13 14:00:34
5901121903,196,81,2020/02/13 14:00:34
5901121912,201,162,2020/02/13 14:00:34
5901121930,0,78,2020/02/13 14:00:34
5901121958,2,46,2020/02/13 14:00:34
5901121976,0,40,2020/02/13 14:00:34
5901121985,9,208,2020/02/13 14:00:34
5901122026,0,144,2020/02/13 14:00:34
5901122035,2,98,2020/02/13 14:00:34
5901150011,0,90,2020/02/13 14:00:34
5901150057,2,40,2020/02/13 14:00:34
5901150128,4,84,2020/02/13 14:00:34
5901150146,0,105,2020/02/13 14:00:34
5901150235,0,30,2020/02/13 14:00:34
5901150244,0,62,2020/02/13 14:00:34
5901150253,0,188,2020/02/13 14:00:34
5901150271,36,44,2020/02/13 14:00:34
5901150280,0,4,2020/02/13 14:00:34
5901150342,10,238,2020/02/13 14:00:34
5901150351,0,126,2020/02/13 14:00:34
5901150397,0,160,2020/02/13 14:00:34
5901150459,202,194,2020/02/13 14:00:34
5901150468,0,66,2020/02/13 14:00:34
5901150511,0,76,2020/02/13 14:00:34
5901150548,0,68,2020/02/13 14:00:34
5901150575,200,102,2020/02/13 14:00:34
5901150593,0,56,2020/02/13 14:00:34
5901150600,0,94,2020/02/13 14:00:34
5901150682,2,44,2020/02/13 14:00:34
5901150762,0,20,2020/02/13 14:00:34
5901150771,0,50,2020/02/13 14:00:34
5901150815,0,126,2020/02/13 14:00:34
5901151956,6,126,2020/02/13 14:00:34
5901152024,0,20,2020/02/13 14:00:34
5901152051,198,108,2020/02/13 14:00:34
5901152079,172,112,2020/02/13 14:00:34
5901152122,18,194,2020/02/13 14:00:34
5901152131,0,106,2020/02/13 14:00:34
5901152186,0,112,2020/02/13 14:00:34
5901152293,200,78,2020/02/13 14:00:34
5901152453,4,18,2020/02/13 14:00:34
5901152471,0,154,2020/02/13 14:00:34
5901152604,12,63,2020/02/13 14:00:34
5901152640,0,162,2020/02/13 14:00:34
5901152659,0,16,2020/02/13 14:00:34
5901152686,4,136,2020/02/13 14:00:34
5901152720,0,24,2020/02/13 14:00:34
5901152739,38,98,2020/02/13 14:00:34
5901152748,0,56,2020/02/13 14:00:34
5901152793,0,74,2020/02/13 14:00:34
5901152837,16,142,2020/02/13 14:00:34
5901152873,52,66,2020/02/13 14:00:34
5901152882,0,152,2020/02/13 14:00:34
5901152971,0,54,2020/02/13 14:00:34
5901153058,0,94,2020/02/13 14:00:34
5901153101,0,36,2020/02/13 14:00:34
5901153110,0,24,2020/02/13 14:00:34
5901153245,0,104,2020/02/13 14:00:34
5901153263,2,53,2020/02/13 14:00:34
5901153272,0,38,2020/02/13 14:00:34
5901153325,0,104,2020/02/13 14:00:34
5901153405,8,126,2020/02/13 14:00:34
5901153432,194,102,2020/02/13 14:00:34
5901153496,0,90,2020/02/13 14:00:34
5901153503,0,152,2020/02/13 14:00:34
5901153521,0,20,2020/02/13 14:00:34
5901153567,0,8,2020/02/13 14:00:34
5901153656,136,124,2020/02/13 14:00:34
5901153665,0,78,2020/02/13 14:00:34
5901153674,0,10,2020/02/13 14:00:34
5901153683,0,80,2020/02/13 14:00:34
5901153727,0,46,2020/02/13 14:00:34
5901153745,0,18,2020/02/13 14:00:34
5901153781,0,72,2020/02/13 14:00:34
5901153790,60,106,2020/02/13 14:00:34
5901153807,26,38,2020/02/13 14:00:34
5901153816,8,40,2020/02/13 14:00:34
5901153825,6,60,2020/02/13 14:00:34
5901153852,202,112,2020/02/13 14:00:34
5901153861,0,58,2020/02/13 14:00:34
5901153870,8,80,2020/02/13 14:00:34
5901153889,2,68,2020/02/13 14:00:34
5901160044,0,56,2020/02/13 14:00:34
5901160053,0,40,2020/02/13 14:00:34
5901160062,182,118,2020/02/13 14:00:34
5901160099,0,138,2020/02/13 14:00:34
5901160142,0,84,2020/02/13 14:00:34
5901160197,0,40,2020/02/13 14:00:34
5901160222,32,52,2020/02/13 14:00:34
5901160277,0,44,2020/02/13 14:00:34
5901160286,4,48,2020/02/13 14:00:34
5901160320,1,134,2020/02/13 14:00:34
5901160400,0,156,2020/02/13 14:00:34
5901160428,52,74,2020/02/13 14:00:34
5901160517,0,122,2020/02/13 14:00:34
5901160544,198,120,2020/02/13 14:00:34
5901160562,10,86,2020/02/13 14:00:34
5901160704,0,6,2020/02/13 14:00:34
5901160802,12,44,2020/02/13 14:00:34
5901161890,0,93,2020/02/13 14:00:34
5901161934,0,4,2020/02/13 14:00:34
5901161961,1,162,2020/02/13 14:00:34
5901161998,0,108,2020/02/13 14:00:34
5901162002,0,158,2020/02/13 14:00:34
5901162119,195,174,2020/02/13 14:00:34
5901162173,0,48,2020/02/13 14:00:34
5901162182,182,50,2020/02/13 14:00:34
5901162306,0,26,2020/02/13 14:00:34
5901162459,177,76,2020/02/13 14:00:34
5901162477,178,140,2020/02/13 14:00:34
5901162520,0,91,2020/02/13 14:00:34
5901162780,0,84,2020/02/13 14:00:34
5901162806,0,104,2020/02/13 14:00:34
5901162815,196,82,2020/02/13 14:00:34
5901162833,0,42,2020/02/13 14:00:34
5901163027,0,28,2020/02/13 14:00:34
5901163107,0,122,2020/02/13 14:00:34
5901163152,186,186,2020/02/13 14:00:34
5901163214,1,20,2020/02/13 14:00:34
5901163241,1,172,2020/02/13 14:00:34
5901163250,0,108,2020/02/13 14:00:34
5901163269,4,14,2020/02/13 14:00:34
5901163296,6,0,2020/02/13 14:00:34
5901163312,158,227,2020/02/13 14:00:34
5901163330,0,43,2020/02/13 14:00:34
5901163376,0,22,2020/02/13 14:00:34
5901163394,2,38,2020/02/13 14:00:34
5901163410,10,98,2020/02/13 14:00:34
5901163429,198,60,2020/02/13 14:00:34
5901163438,0,94,2020/02/13 14:00:34
5901163465,0,4,2020/02/13 14:00:34
5901163474,0,164,2020/02/13 14:00:34
5901163483,198,128,2020/02/13 14:00:34
5901163492,102,72,2020/02/13 14:00:34
5901163509,198,68,2020/02/13 14:00:34
5901170022,4,178,2020/02/13 14:00:34
5901170040,0,58,2020/02/13 14:00:34
5901170059,20,118,2020/02/13 14:00:34
5901170139,177,205,2020/02/13 14:00:34
5901170184,30,80,2020/02/13 14:00:34
5901170255,16,114,2020/02/13 14:00:34
5901170264,0,177,2020/02/13 14:00:34
5901170335,0,204,2020/02/13 14:00:34
5901170399,18,101,2020/02/13 14:00:34
5901170406,0,32,2020/02/13 14:00:34
5901170433,0,73,2020/02/13 14:00:34
5901170442,0,30,2020/02/13 14:00:34
5901170648,4,88,2020/02/13 14:00:34
5901170906,0,134,2020/02/13 14:00:34
5901170915,4,138,2020/02/13 14:00:34
5901172071,0,48,2020/02/13 14:00:34
5901172160,0,144,2020/02/13 14:00:34
5901172179,6,122,2020/02/13 14:00:34
5901172197,12,82,2020/02/13 14:00:34
5901172213,132,236,2020/02/13 14:00:34
5901172240,36,114,2020/02/13 14:00:34
5901172268,96,72,2020/02/13 14:00:34
5901172508,0,34,2020/02/13 14:00:34
5901172544,2,78,2020/02/13 14:00:34
5901172580,4,172,2020/02/13 14:00:34
5901172651,0,106,2020/02/13 14:00:34
5901172688,0,156,2020/02/13 14:00:34
5901172697,12,6,2020/02/13 14:00:34
5901172704,196,149,2020/02/13 14:00:34
5901172740,200,106,2020/02/13 14:00:34
5901172786,202,132,2020/02/13 14:00:34
5901172839,0,146,2020/02/13 14:00:34
5901172857,72,140,2020/02/13 14:00:34
5901172924,1,178,2020/02/13 14:00:34
5901172933,21,94,2020/02/13 14:00:34
5901172964,64,106,2020/02/13 14:00:34
5901173041,24,152,2020/02/13 14:00:34
5901173050,7,67,2020/02/13 14:00:34
5901173176,0,88,2020/02/13 14:00:34
5901173201,16,132,2020/02/13 14:00:34
5901173210,0,72,2020/02/13 14:00:34
5901173238,180,114,2020/02/13 14:00:34
5901173283,4,96,2020/02/13 14:00:34
5901173292,208,186,2020/02/13 14:00:34
5901173372,0,124,2020/02/13 14:00:34
5901173390,12,194,2020/02/13 14:00:34
5901173407,202,196,2020/02/13 14:00:34
5901173498,0,158,2020/02/13 14:00:34
5901173587,14,48,2020/02/13 14:00:34
5901173603,0,62,2020/02/13 14:00:34
5901173658,0,216,2020/02/13 14:00:34
5901173676,200,196,2020/02/13 14:00:34
5901173685,2,86,2020/02/13 14:00:34
5901173694,0,69,2020/02/13 14:00:34
5901173701,0,50,2020/02/13 14:00:34
5901173710,0,42,2020/02/13 14:00:34
5901173729,188,168,2020/02/13 14:00:34
5901173738,55,114,2020/02/13 14:00:34
5901173747,0,85,2020/02/13 14:00:34
5901173756,1,125,2020/02/13 14:00:34
5901173765,9,59,2020/02/13 14:00:34
5901173774,192,82,2020/02/13 14:00:34
5901173783,200,118,2020/02/13 14:00:34
5901173792,0,103,2020/02/13 14:00:34
5901173809,0,136,2020/02/13 14:00:34
5901173818,105,58,2020/02/13 14:00:34
5901173827,0,62,2020/02/13 14:00:34
5901180037,0,64,2020/02/13 14:00:34
5901180055,44,48,2020/02/13 14:00:34
5901180108,0,160,2020/02/13 14:00:34
5901180126,0,106,2020/02/13 14:00:34
5901180162,2,52,2020/02/13 14:00:34
5901180206,3,17,2020/02/13 14:00:34
5901180215,8,22,2020/02/13 14:00:34
5901180224,68,115,2020/02/13 14:00:34
5901180304,0,188,2020/02/13 14:00:34
5901180322,200,96,2020/02/13 14:00:34
5901180368,2,58,2020/02/13 14:00:34
5901182031,200,102,2020/02/13 14:00:34
5901182068,0,204,2020/02/13 14:00:34
5901182086,0,120,2020/02/13 14:00:34
5901182111,86,170,2020/02/13 14:00:34
5901182219,6,104,2020/02/13 14:00:34
5901182255,0,62,2020/02/13 14:00:34
5901183323,0,172,2020/02/13 14:00:34
5901183387,6,142,2020/02/13 14:00:34
5901183396,0,38,2020/02/13 14:00:34
5901183510,192,180,2020/02/13 14:00:34
5901183529,200,160,2020/02/13 14:00:34
5901183645,200,144,2020/02/13 14:00:34
5901183672,4,12,2020/02/13 14:00:34
5901183716,0,148,2020/02/13 14:00:34
5901183789,0,97,2020/02/13 14:00:34
5901183798,200,94,2020/02/13 14:00:34
5901183823,112,99,2020/02/13 14:00:34
5901183887,12,52,2020/02/13 14:00:34
5901183896,0,18,2020/02/13 14:00:34
5901183985,0,4,2020/02/13 14:00:34
5901184071,0,94,2020/02/13 14:00:34
5901184080,200,164,2020/02/13 14:00:34
5901184106,200,58,2020/02/13 14:00:34
5901184142,188,174,2020/02/13 14:00:34
5901184179,170,150,2020/02/13 14:00:34
5901184213,0,106,2020/02/13 14:00:34
5901184222,198,196,2020/02/13 14:00:34
5901184240,2,52,2020/02/13 14:00:34
5901184259,0,94,2020/02/13 14:00:34
5901184366,0,98,2020/02/13 14:00:34
5901184375,6,116,2020/02/13 14:00:34
5901184437,10,56,2020/02/13 14:00:34
5901184446,14,0,2020/02/13 14:00:34
5901184464,0,96,2020/02/13 14:00:34
5901184473,4,62,2020/02/13 14:00:34
5901184491,40,80,2020/02/13 14:00:34
5901184508,199,49,2020/02/13 14:00:34
5901184517,0,84,2020/02/13 14:00:34
5901184535,0,80,2020/02/13 14:00:34
5901190024,18,6,2020/02/13 14:00:34
5901190033,78,206,2020/02/13 14:00:34
5901190042,2,130,2020/02/13 14:00:34
5901190060,0,108,2020/02/13 14:00:34
5901190079,0,198,2020/02/13 14:00:34
5901190104,3,198,2020/02/13 14:00:34
