醫事機構代碼,成人口罩剩餘數,兒童口罩剩餘數,來源資料時間
5901012632,0,498,2020/02/25 18:00:38
5901012650,166,644,2020/02/25 18:00:38
5901012669,416,998,2020/02/25 18:00:38
5901012712,0,484,2020/02/25 18:00:38
5901012749,156,976,2020/02/25 18:00:38
5901012758,4,314,2020/02/25 18:00:38
5901012767,62,464,2020/02/25 18:00:38
5901012918,0,180,2020/02/25 18:00:38
5901012963,0,194,2020/02/25 18:00:38
5901013004,2,906,2020/02/25 18:00:38
5901013095,8,430,2020/02/25 18:00:38
5901013120,18,417,2020/02/25 18:00:38
5901013139,4,608,2020/02/25 18:00:38
5901013148,404,428,2020/02/25 18:00:38
5901013157,0,6,2020/02/25 18:00:38
5901013175,0,364,2020/02/25 18:00:38
5901013200,4,655,2020/02/25 18:00:38
5901013246,66,327,2020/02/25 18:00:38
5901013264,315,1192,2020/02/25 18:00:38
5901013308,114,468,2020/02/25 18:00:38
5901013326,54,265,2020/02/25 18:00:38
5901013344,126,686,2020/02/25 18:00:38
5901013362,0,255,2020/02/25 18:00:38
5901013371,172,948,2020/02/25 18:00:38
5901013380,0,678,2020/02/25 18:00:38
5901013399,32,572,2020/02/25 18:00:38
5901013406,0,606,2020/02/25 18:00:38
5901013433,0,322,2020/02/25 18:00:38
5901013442,286,1172,2020/02/25 18:00:38
5901013451,0,934,2020/02/25 18:00:38
5901013460,224,408,2020/02/25 18:00:38
5901013488,566,1150,2020/02/25 18:00:38
5901013497,82,588,2020/02/25 18:00:38
5901013504,0,352,2020/02/25 18:00:38
5901013513,90,498,2020/02/25 18:00:38
5901013522,178,636,2020/02/25 18:00:38
5901020296,6,542,2020/02/25 18:00:38
5901020303,0,678,2020/02/25 18:00:38
5901020376,130,926,2020/02/25 18:00:38
5901020385,0,530,2020/02/25 18:00:38
5901020465,152,750,2020/02/25 18:00:38
5901020554,2,408,2020/02/25 18:00:38
5901020563,30,652,2020/02/25 18:00:38
5901020590,62,1052,2020/02/25 18:00:38
5901020616,0,748,2020/02/25 18:00:38
5901020634,10,488,2020/02/25 18:00:38
5901020652,0,544,2020/02/25 18:00:38
5901020661,0,608,2020/02/25 18:00:38
5901020670,92,1139,2020/02/25 18:00:38
5901020689,208,1066,2020/02/25 18:00:38
5901020698,0,456,2020/02/25 18:00:38
5901020732,0,670,2020/02/25 18:00:38
5901020787,18,322,2020/02/25 18:00:38
5901020858,20,252,2020/02/25 18:00:38
5901020876,0,498,2020/02/25 18:00:38
5901020901,0,750,2020/02/25 18:00:38
5901021248,4,96,2020/02/25 18:00:38
5901021346,0,578,2020/02/25 18:00:38
5901021382,0,270,2020/02/25 18:00:38
5901021408,398,1216,2020/02/25 18:00:38
5901022521,40,466,2020/02/25 18:00:38
5901022601,0,708,2020/02/25 18:00:38
5901022898,0,400,2020/02/25 18:00:38
5901023073,0,465,2020/02/25 18:00:38
5901023091,360,1302,2020/02/25 18:00:38
5901023153,388,1162,2020/02/25 18:00:38
5901023215,278,1030,2020/02/25 18:00:38
5901023304,1,338,2020/02/25 18:00:38
5901023313,299,941,2020/02/25 18:00:38
5901023331,400,1210,2020/02/25 18:00:38
5901023386,0,760,2020/02/25 18:00:38
5901023411,36,368,2020/02/25 18:00:38
5901023519,200,710,2020/02/25 18:00:38
5901023523,0,525,2020/02/25 18:00:38
5901023591,0,576,2020/02/25 18:00:38
5901023653,26,539,2020/02/25 18:00:38
5901023680,124,872,2020/02/25 18:00:38
5901023706,531,1086,2020/02/25 18:00:38
5901023724,2,660,2020/02/25 18:00:38
5901023831,0,516,2020/02/25 18:00:38
5901023886,0,156,2020/02/25 18:00:38
5901023902,0,646,2020/02/25 18:00:38
5901023966,0,276,2020/02/25 18:00:38
5901024007,0,176,2020/02/25 18:00:38
5901024098,106,562,2020/02/25 18:00:38
5901024114,4,256,2020/02/25 18:00:38
5901024123,330,490,2020/02/25 18:00:38
5901024178,0,374,2020/02/25 18:00:38
5901024212,108,1015,2020/02/25 18:00:38
5901024221,22,838,2020/02/25 18:00:38
5901024310,10,318,2020/02/25 18:00:38
5901024347,22,259,2020/02/25 18:00:38
5901024427,94,28,2020/02/25 18:00:38
5901024472,24,688,2020/02/25 18:00:38
5901024481,0,152,2020/02/25 18:00:38
5901024490,0,124,2020/02/25 18:00:38
5901024516,8,82,2020/02/25 18:00:38
5901024525,0,864,2020/02/25 18:00:38
5901024543,2,452,2020/02/25 18:00:38
5901024632,26,188,2020/02/25 18:00:38
5901024669,344,918,2020/02/25 18:00:38
5901024678,0,390,2020/02/25 18:00:38
5901024687,0,192,2020/02/25 18:00:38
5901024696,200,788,2020/02/25 18:00:38
5901024703,5,207,2020/02/25 18:00:38
5901024712,0,216,2020/02/25 18:00:38
5901024721,0,406,2020/02/25 18:00:38
5901024758,0,563,2020/02/25 18:00:38
5901024767,84,760,2020/02/25 18:00:38
5901024810,2,508,2020/02/25 18:00:38
5901024829,2,147,2020/02/25 18:00:38
5901024838,6,822,2020/02/25 18:00:38
5901024856,400,988,2020/02/25 18:00:38
5901024865,144,962,2020/02/25 18:00:38
5901024874,210,378,2020/02/25 18:00:38
5901024883,46,178,2020/02/25 18:00:38
5901024892,0,688,2020/02/25 18:00:38
5901024909,10,700,2020/02/25 18:00:38
5901024918,62,196,2020/02/25 18:00:38
5901024927,565,523,2020/02/25 18:00:38
5901090074,0,515,2020/02/25 18:00:38
5901090127,0,516,2020/02/25 18:00:38
5901090154,0,436,2020/02/25 18:00:38
5901090181,0,252,2020/02/25 18:00:38
5901090216,36,642,2020/02/25 18:00:38
5901090243,0,76,2020/02/25 18:00:38
5901090289,0,406,2020/02/25 18:00:38
5901090323,0,452,2020/02/25 18:00:38
5901090369,0,142,2020/02/25 18:00:38
5901091473,12,92,2020/02/25 18:00:38
5901091544,0,605,2020/02/25 18:00:38
5901091624,0,288,2020/02/25 18:00:38
5901091688,0,500,2020/02/25 18:00:38
5901091759,190,418,2020/02/25 18:00:38
5901091820,0,154,2020/02/25 18:00:38
5901091839,0,236,2020/02/25 18:00:38
5901091857,0,196,2020/02/25 18:00:38
5901091884,126,682,2020/02/25 18:00:38
5901091973,0,625,2020/02/25 18:00:38
5901091991,0,244,2020/02/25 18:00:38
5901092014,194,570,2020/02/25 18:00:38
5901092041,0,496,2020/02/25 18:00:38
5901092050,0,258,2020/02/25 18:00:38
5901092069,58,628,2020/02/25 18:00:38
5901092078,400,672,2020/02/25 18:00:38
5901100057,0,11,2020/02/25 18:00:38
5901100066,400,808,2020/02/25 18:00:38
5901100155,0,1222,2020/02/25 18:00:38
5901100244,22,701,2020/02/25 18:00:38
5901100333,51,623,2020/02/25 18:00:38
5901100342,19,622,2020/02/25 18:00:38
5901100422,12,12,2020/02/25 18:00:38
5901100431,346,966,2020/02/25 18:00:38
5901100440,200,661,2020/02/25 18:00:38
5901100495,0,242,2020/02/25 18:00:38
5901100628,34,726,2020/02/25 18:00:38
5901100664,2,830,2020/02/25 18:00:38
5901100717,0,1080,2020/02/25 18:00:38
5901100735,0,130,2020/02/25 18:00:38
5901100771,0,254,2020/02/25 18:00:38
5901100799,0,678,2020/02/25 18:00:38
5901100959,0,180,2020/02/25 18:00:38
5901101072,14,562,2020/02/25 18:00:38
5901101161,0,348,2020/02/25 18:00:38
5901101205,0,152,2020/02/25 18:00:38
5901101250,0,680,2020/02/25 18:00:38
5901101321,468,972,2020/02/25 18:00:38
5901101509,40,732,2020/02/25 18:00:38
5901101536,28,294,2020/02/25 18:00:38
5901101607,155,632,2020/02/25 18:00:38
5901101625,0,380,2020/02/25 18:00:38
5901101652,0,796,2020/02/25 18:00:38
5901101910,130,804,2020/02/25 18:00:38
5901101929,0,308,2020/02/25 18:00:38
5901101992,340,1156,2020/02/25 18:00:38
5901102015,8,688,2020/02/25 18:00:38
5901102060,26,554,2020/02/25 18:00:38
5901102408,0,616,2020/02/25 18:00:38
5901102417,2,458,2020/02/25 18:00:38
5901102444,326,402,2020/02/25 18:00:38
5901102515,0,272,2020/02/25 18:00:38
5901102560,0,690,2020/02/25 18:00:38
5901102579,240,930,2020/02/25 18:00:38
5901102597,422,1020,2020/02/25 18:00:38
5901102631,0,402,2020/02/25 18:00:38
5901102677,0,184,2020/02/25 18:00:38
5901102686,0,524,2020/02/25 18:00:38
5901102748,14,628,2020/02/25 18:00:38
5901102828,96,889,2020/02/25 18:00:38
5901102837,0,586,2020/02/25 18:00:38
5901102855,0,566,2020/02/25 18:00:38
5901102873,0,298,2020/02/25 18:00:38
5901102891,0,280,2020/02/25 18:00:38
5901102962,69,716,2020/02/25 18:00:38
5901102971,0,156,2020/02/25 18:00:38
5901102999,6,466,2020/02/25 18:00:38
5901103030,60,838,2020/02/25 18:00:38
5901103110,0,836,2020/02/25 18:00:38
5901103147,0,6,2020/02/25 18:00:38
5901103183,0,510,2020/02/25 18:00:38
5901103192,0,974,2020/02/25 18:00:38
5901103209,0,874,2020/02/25 18:00:38
5901103227,0,676,2020/02/25 18:00:38
5901103236,6,508,2020/02/25 18:00:38
5901103272,116,492,2020/02/25 18:00:38
5901103325,226,768,2020/02/25 18:00:38
5901103334,240,766,2020/02/25 18:00:38
5901103343,320,892,2020/02/25 18:00:38
5901103352,188,361,2020/02/25 18:00:38
5901103405,102,460,2020/02/25 18:00:38
5901103414,9,724,2020/02/25 18:00:38
5901103423,162,774,2020/02/25 18:00:38
5901103450,6,794,2020/02/25 18:00:38
5901103469,0,813,2020/02/25 18:00:38
5901103487,178,509,2020/02/25 18:00:38
5901103496,170,343,2020/02/25 18:00:38
5901103512,180,692,2020/02/25 18:00:38
5901103521,284,1008,2020/02/25 18:00:38
5901103530,0,381,2020/02/25 18:00:38
5901103549,176,541,2020/02/25 18:00:38
5901103558,0,300,2020/02/25 18:00:38
5901103576,6,578,2020/02/25 18:00:38
5901103585,200,588,2020/02/25 18:00:38
5901103601,630,804,2020/02/25 18:00:38
5901110080,136,866,2020/02/25 18:00:38
5901110133,0,580,2020/02/25 18:00:38
5901110268,22,236,2020/02/25 18:00:38
5901110302,52,442,2020/02/25 18:00:38
5901110311,24,414,2020/02/25 18:00:38
5901110339,0,28,2020/02/25 18:00:38
5901110393,0,388,2020/02/25 18:00:38
5901110446,0,96,2020/02/25 18:00:38
5901110624,0,256,2020/02/25 18:00:38
5901111863,0,116,2020/02/25 18:00:38
5901111890,6,86,2020/02/25 18:00:38
5901111934,0,200,2020/02/25 18:00:38
5901112011,0,72,2020/02/25 18:00:38
5901112100,0,568,2020/02/25 18:00:38
5901112351,66,124,2020/02/25 18:00:38
5901112413,0,272,2020/02/25 18:00:38
5901112593,34,572,2020/02/25 18:00:38
5901112600,340,876,2020/02/25 18:00:38
5901112682,62,148,2020/02/25 18:00:38
5901112726,0,109,2020/02/25 18:00:38
5901112762,0,8,2020/02/25 18:00:38
5901112780,48,616,2020/02/25 18:00:38
5901112824,64,230,2020/02/25 18:00:38
5901112842,11,675,2020/02/25 18:00:38
5901112860,2,140,2020/02/25 18:00:38
5901112879,0,92,2020/02/25 18:00:38
5901112977,1,122,2020/02/25 18:00:38
5901112995,86,220,2020/02/25 18:00:38
5901113018,8,554,2020/02/25 18:00:38
5901113027,0,326,2020/02/25 18:00:38
5901113045,0,96,2020/02/25 18:00:38
5901113081,0,196,2020/02/25 18:00:38
5901113143,142,375,2020/02/25 18:00:38
5901113198,30,667,2020/02/25 18:00:38
5901113205,0,68,2020/02/25 18:00:38
5901113223,5,150,2020/02/25 18:00:38
5901113232,6,76,2020/02/25 18:00:38
5901113250,10,484,2020/02/25 18:00:38
