醫事機構代碼,成人口罩剩餘數,兒童口罩剩餘數,來源資料時間
2331280018,32,265,2020/02/20 16:00:36
2331290014,0,164,2020/02/20 16:00:36
2332030012,0,80,2020/02/20 16:00:36
2332040018,0,116,2020/02/20 16:00:36
2332060010,76,164,2020/02/20 16:00:36
2332080012,0,92,2020/02/20 16:00:36
2332090018,98,116,2020/02/20 16:00:36
2332100019,14,76,2020/02/20 16:00:36
2332110015,0,74,2020/02/20 16:00:36
2332120011,146,262,2020/02/20 16:00:36
2332130017,180,172,2020/02/20 16:00:36
2333070010,0,220,2020/02/20 16:00:36
2333100013,0,88,2020/02/20 16:00:36
2333110019,0,216,2020/02/20 16:00:36
2333120015,1,381,2020/02/20 16:00:36
2333130011,128,228,2020/02/20 16:00:36
2333140017,628,368,2020/02/20 16:00:36
2334010018,76,244,2020/02/20 16:00:36
2334020014,132,314,2020/02/20 16:00:36
2334030010,186,300,2020/02/20 16:00:36
2334040016,198,248,2020/02/20 16:00:36
2334050012,88,106,2020/02/20 16:00:36
2334060018,38,198,2020/02/20 16:00:36
2334070014,144,270,2020/02/20 16:00:36
2334081026,4,280,2020/02/20 16:00:36
2334090016,108,241,2020/02/20 16:00:36
2334100017,0,242,2020/02/20 16:00:36
2334110013,103,462,2020/02/20 16:00:36
2334120019,139,182,2020/02/20 16:00:36
2335010012,0,112,2020/02/20 16:00:36
2335020018,78,262,2020/02/20 16:00:36
2335030014,0,22,2020/02/20 16:00:36
2335040010,57,167,2020/02/20 16:00:36
2335050016,0,16,2020/02/20 16:00:36
2335060012,16,182,2020/02/20 16:00:36
2335070018,148,252,2020/02/20 16:00:36
2335080014,52,156,2020/02/20 16:00:36
2335090010,0,74,2020/02/20 16:00:36
2335100011,0,72,2020/02/20 16:00:36
2335110017,8,194,2020/02/20 16:00:36
2335120013,2,150,2020/02/20 16:00:36
2335130019,2,192,2020/02/20 16:00:36
2335140015,218,292,2020/02/20 16:00:36
2335150011,0,23,2020/02/20 16:00:36
2335160017,1,185,2020/02/20 16:00:36
2335170013,37,395,2020/02/20 16:00:36
2335180019,0,330,2020/02/20 16:00:36
2336010016,0,208,2020/02/20 16:00:36
2336020012,154,322,2020/02/20 16:00:36
2336030018,0,180,2020/02/20 16:00:36
2336040014,8,158,2020/02/20 16:00:36
2336050010,0,178,2020/02/20 16:00:36
2336060016,2,68,2020/02/20 16:00:36
2336070012,18,214,2020/02/20 16:00:36
2336080018,0,114,2020/02/20 16:00:36
2336090014,88,224,2020/02/20 16:00:36
2336100015,0,156,2020/02/20 16:00:36
2336110011,44,238,2020/02/20 16:00:36
2336120017,4,270,2020/02/20 16:00:36
2336130013,28,264,2020/02/20 16:00:36
2336140019,64,264,2020/02/20 16:00:36
2336150015,58,292,2020/02/20 16:00:36
2336160011,68,254,2020/02/20 16:00:36
2336170017,11,204,2020/02/20 16:00:36
2336180013,82,250,2020/02/20 16:00:36
2336190019,208,306,2020/02/20 16:00:36
2336200010,114,238,2020/02/20 16:00:36
2336210025,291,280,2020/02/20 16:00:36
2336210034,276,428,2020/02/20 16:00:36
2337010010,136,298,2020/02/20 16:00:36
2337010029,232,298,2020/02/20 16:00:36
2337020016,102,204,2020/02/20 16:00:36
2337030012,0,127,2020/02/20 16:00:36
2337040018,208,322,2020/02/20 16:00:36
2337050014,90,192,2020/02/20 16:00:36
2337060010,166,236,2020/02/20 16:00:36
2337070016,502,316,2020/02/20 16:00:36
2337080012,222,245,2020/02/20 16:00:36
2337090018,238,232,2020/02/20 16:00:36
2337100019,144,236,2020/02/20 16:00:36
2337110015,84,232,2020/02/20 16:00:36
2337120020,112,222,2020/02/20 16:00:36
2337130017,108,291,2020/02/20 16:00:36
2337140013,252,326,2020/02/20 16:00:36
2337150019,88,130,2020/02/20 16:00:36
2337160015,148,285,2020/02/20 16:00:36
2337170011,88,258,2020/02/20 16:00:36
2337180017,18,240,2020/02/20 16:00:36
2337190013,194,298,2020/02/20 16:00:36
2337200014,590,376,2020/02/20 16:00:36
2337210010,160,236,2020/02/20 16:00:36
2337220016,132,224,2020/02/20 16:00:36
2337230012,590,342,2020/02/20 16:00:36
2337240018,130,288,2020/02/20 16:00:36
2337250014,494,336,2020/02/20 16:00:36
2337260010,204,308,2020/02/20 16:00:36
2338010014,12,85,2020/02/20 16:00:36
2338020010,170,210,2020/02/20 16:00:36
2338030016,4,167,2020/02/20 16:00:36
2338040012,758,354,2020/02/20 16:00:36
2338050018,50,192,2020/02/20 16:00:36
2338060014,76,272,2020/02/20 16:00:36
2338070010,0,396,2020/02/20 16:00:36
2338080016,16,178,2020/02/20 16:00:36
2338090012,4,284,2020/02/20 16:00:36
2338100013,370,322,2020/02/20 16:00:36
2338110019,386,324,2020/02/20 16:00:36
2338120015,0,282,2020/02/20 16:00:36
2338130011,858,320,2020/02/20 16:00:36
2339040016,332,184,2020/02/20 16:00:36
2339050012,348,188,2020/02/20 16:00:36
2339060018,318,168,2020/02/20 16:00:36
2339070014,325,185,2020/02/20 16:00:36
2339100017,280,184,2020/02/20 16:00:36
2339110013,336,188,2020/02/20 16:00:36
2339120019,376,200,2020/02/20 16:00:36
2339130015,292,160,2020/02/20 16:00:36
2339180015,374,196,2020/02/20 16:00:36
2339200012,372,200,2020/02/20 16:00:36
2340010015,366,342,2020/02/20 16:00:36
2340020011,246,278,2020/02/20 16:00:36
2340030017,158,295,2020/02/20 16:00:36
2340040013,278,288,2020/02/20 16:00:36
2340050019,826,360,2020/02/20 16:00:36
2340060015,120,282,2020/02/20 16:00:36
2340070011,162,284,2020/02/20 16:00:36
2340080017,224,290,2020/02/20 16:00:36
2340090013,354,348,2020/02/20 16:00:36
2340100014,56,312,2020/02/20 16:00:36
2340110010,230,346,2020/02/20 16:00:36
2340120016,91,228,2020/02/20 16:00:36
2340130012,194,254,2020/02/20 16:00:36
2340140018,146,264,2020/02/20 16:00:36
2340150014,224,315,2020/02/20 16:00:36
2340160010,276,318,2020/02/20 16:00:36
2340170016,106,304,2020/02/20 16:00:36
2340180012,359,271,2020/02/20 16:00:36
2341010019,570,316,2020/02/20 16:00:36
2341020015,208,312,2020/02/20 16:00:36
2341030011,546,314,2020/02/20 16:00:36
2341040017,342,270,2020/02/20 16:00:36
2341050013,724,334,2020/02/20 16:00:36
2341060019,190,324,2020/02/20 16:00:36
2341070015,104,210,2020/02/20 16:00:36
2341080011,578,322,2020/02/20 16:00:36
2341090017,642,312,2020/02/20 16:00:36
2341100018,616,340,2020/02/20 16:00:36
2341110014,534,326,2020/02/20 16:00:36
2341120010,766,368,2020/02/20 16:00:36
2341130016,942,414,2020/02/20 16:00:36
2341140012,570,300,2020/02/20 16:00:36
2341150018,744,340,2020/02/20 16:00:36
2341160014,468,337,2020/02/20 16:00:36
2341170010,600,320,2020/02/20 16:00:36
2341180016,478,210,2020/02/20 16:00:36
2341190012,550,310,2020/02/20 16:00:36
2341200013,204,302,2020/02/20 16:00:36
2341210019,88,174,2020/02/20 16:00:36
2341220015,506,352,2020/02/20 16:00:36
2341230011,657,352,2020/02/20 16:00:36
2341240017,596,322,2020/02/20 16:00:36
2341250013,170,514,2020/02/20 16:00:36
2341260019,1012,370,2020/02/20 16:00:36
2341270015,284,283,2020/02/20 16:00:36
2341280011,165,312,2020/02/20 16:00:36
2341290017,192,300,2020/02/20 16:00:36
2341300018,32,642,2020/02/20 16:00:36
2341310014,160,183,2020/02/20 16:00:36
2342010013,78,246,2020/02/20 16:00:36
2342020019,170,282,2020/02/20 16:00:36
2342030015,708,374,2020/02/20 16:00:36
2342040011,232,286,2020/02/20 16:00:36
2342050017,74,284,2020/02/20 16:00:36
2342060013,92,254,2020/02/20 16:00:36
2342070019,134,294,2020/02/20 16:00:36
2342080015,62,256,2020/02/20 16:00:36
2342100012,84,200,2020/02/20 16:00:36
2342110018,135,271,2020/02/20 16:00:36
2342120014,70,186,2020/02/20 16:00:36
2342130010,60,590,2020/02/20 16:00:36
2342140016,0,214,2020/02/20 16:00:36
2342150012,202,292,2020/02/20 16:00:36
2342160018,188,324,2020/02/20 16:00:36
2342170014,125,287,2020/02/20 16:00:36
2342180010,0,152,2020/02/20 16:00:36
2342190016,206,246,2020/02/20 16:00:36
2342200017,74,234,2020/02/20 16:00:36
2342210013,977,366,2020/02/20 16:00:36
2342220019,1086,382,2020/02/20 16:00:36
2342230015,506,338,2020/02/20 16:00:36
2342240011,1050,554,2020/02/20 16:00:36
2342250017,1994,704,2020/02/20 16:00:36
2342260013,1960,730,2020/02/20 16:00:36
2342270019,1168,398,2020/02/20 16:00:36
2343010017,38,174,2020/02/20 16:00:36
2343020013,180,246,2020/02/20 16:00:36
2343030019,58,210,2020/02/20 16:00:36
2343040015,0,146,2020/02/20 16:00:36
2343050011,46,150,2020/02/20 16:00:36
2343060017,92,180,2020/02/20 16:00:36
2343070013,162,286,2020/02/20 16:00:36
2343080019,134,160,2020/02/20 16:00:36
2343090015,42,192,2020/02/20 16:00:36
2343100016,88,240,2020/02/20 16:00:36
2343110012,540,274,2020/02/20 16:00:36
2343120018,218,166,2020/02/20 16:00:36
2343130014,0,32,2020/02/20 16:00:36
2343140010,62,214,2020/02/20 16:00:36
2343150016,370,312,2020/02/20 16:00:36
2343160012,126,228,2020/02/20 16:00:36
2343170018,76,158,2020/02/20 16:00:36
2343180014,214,240,2020/02/20 16:00:36
2343190010,124,162,2020/02/20 16:00:36
2343200011,152,278,2020/02/20 16:00:36
2343210017,0,90,2020/02/20 16:00:36
2343220013,28,260,2020/02/20 16:00:36
2343230019,74,244,2020/02/20 16:00:36
2343240015,0,308,2020/02/20 16:00:36
2343250011,274,268,2020/02/20 16:00:36
2343260017,1622,656,2020/02/20 16:00:36
2343270013,2133,775,2020/02/20 16:00:36
2343280019,128,326,2020/02/20 16:00:36
2343290015,2002,708,2020/02/20 16:00:36
2343300016,2010,704,2020/02/20 16:00:36
2343310012,996,362,2020/02/20 16:00:36
2343320018,2094,712,2020/02/20 16:00:36
2343330014,1326,506,2020/02/20 16:00:36
2344010011,0,140,2020/02/20 16:00:36
2344011027,123,266,2020/02/20 16:00:36
2344011036,18,440,2020/02/20 16:00:36
2344020017,24,224,2020/02/20 16:00:36
2344030013,56,236,2020/02/20 16:00:36
2344030022,1622,692,2020/02/20 16:00:36
2344030031,1542,654,2020/02/20 16:00:36
2344040019,70,328,2020/02/20 16:00:36
2344050015,876,718,2020/02/20 16:00:36
2344050024,1998,802,2020/02/20 16:00:36
2344060011,86,520,2020/02/20 16:00:36
2345010015,0,154,2020/02/20 16:00:36
2345020011,140,266,2020/02/20 16:00:36
2345030017,402,288,2020/02/20 16:00:36
2345040013,114,206,2020/02/20 16:00:36
2345050019,0,212,2020/02/20 16:00:36
2345060015,206,244,2020/02/20 16:00:36
2345070011,568,314,2020/02/20 16:00:36
2345090013,199,274,2020/02/20 16:00:36
2345100014,0,356,2020/02/20 16:00:36
2345110010,4,0,2020/02/20 16:00:36
2345120016,279,391,2020/02/20 16:00:36
2345130012,534,440,2020/02/20 16:00:36
2346010019,0,56,2020/02/20 16:00:36
2346020015,0,124,2020/02/20 16:00:36
2346030011,76,233,2020/02/20 16:00:36
2346040017,218,248,2020/02/20 16:00:36
2346050013,138,245,2020/02/20 16:00:36
2346060019,80,190,2020/02/20 16:00:36
2346070015,97,476,2020/02/20 16:00:36
2346080011,188,228,2020/02/20 16:00:36
2346090017,324,266,2020/02/20 16:00:36
2346100018,0,152,2020/02/20 16:00:36
2346110014,179,481,2020/02/20 16:00:36
2346120010,1236,501,2020/02/20 16:00:36
2346130016,46,242,2020/02/20 16:00:36
2346140012,1954,758,2020/02/20 16:00:36
2346150018,1615,552,2020/02/20 16:00:36
2346160014,2031,790,2020/02/20 16:00:36
2390010010,172,280,2020/02/20 16:00:36
2390020016,74,198,2020/02/20 16:00:36
2390030030,248,286,2020/02/20 16:00:36
2390040518,78,116,2020/02/20 16:00:36
2390050032,14,256,2020/02/20 16:00:36
2391020010,536,404,2020/02/20 16:00:36
2391030016,2419,808,2020/02/20 16:00:36
2391030026,1731,807,2020/02/20 16:00:36
2391040012,1775,769,2020/02/20 16:00:36
5901010058,0,302,2020/02/20 16:00:36
5901010076,1,93,2020/02/20 16:00:36
5901010085,0,28,2020/02/20 16:00:36
5901010094,16,236,2020/02/20 16:00:36
5901010165,5,252,2020/02/20 16:00:36
5901010174,394,196,2020/02/20 16:00:36
5901010192,4,74,2020/02/20 16:00:36
5901010272,0,360,2020/02/20 16:00:36
5901010290,0,222,2020/02/20 16:00:36
5901010496,0,250,2020/02/20 16:00:36
5901010576,2,119,2020/02/20 16:00:36
5901011662,0,496,2020/02/20 16:00:36
5901011699,16,334,2020/02/20 16:00:36
5901011733,24,464,2020/02/20 16:00:36
5901011760,0,372,2020/02/20 16:00:36
5901011975,26,30,2020/02/20 16:00:36
5901012203,168,306,2020/02/20 16:00:36
5901012383,246,638,2020/02/20 16:00:36
5901012409,372,106,2020/02/20 16:00:36
5901012454,42,342,2020/02/20 16:00:36
5901012490,10,226,2020/02/20 16:00:36
5901012507,2,22,2020/02/20 16:00:36
5901012516,0,52,2020/02/20 16:00:36
5901012561,4,228,2020/02/20 16:00:36
5901012570,1,0,2020/02/20 16:00:36
5901012598,18,84,2020/02/20 16:00:36
5901012632,106,226,2020/02/20 16:00:36
5901012650,86,316,2020/02/20 16:00:36
5901012669,46,530,2020/02/20 16:00:36
5901012712,6,128,2020/02/20 16:00:36
5901012749,298,464,2020/02/20 16:00:36
5901012758,154,226,2020/02/20 16:00:36
5901012767,12,152,2020/02/20 16:00:36
5901012918,0,92,2020/02/20 16:00:36
5901012963,0,12,2020/02/20 16:00:36
5901013004,1,390,2020/02/20 16:00:36
5901013095,280,278,2020/02/20 16:00:36
5901013120,22,223,2020/02/20 16:00:36
5901013139,0,267,2020/02/20 16:00:36
5901013148,0,52,2020/02/20 16:00:36
5901013157,0,6,2020/02/20 16:00:36
5901013175,0,28,2020/02/20 16:00:36
5901013200,48,319,2020/02/20 16:00:36
5901013246,400,327,2020/02/20 16:00:36
5901013264,76,548,2020/02/20 16:00:36
5901013308,114,166,2020/02/20 16:00:36
5901013326,10,150,2020/02/20 16:00:36
5901013344,20,318,2020/02/20 16:00:36
5901013362,0,140,2020/02/20 16:00:36
5901013371,22,496,2020/02/20 16:00:36
5901013380,33,290,2020/02/20 16:00:36
5901013399,178,142,2020/02/20 16:00:36
5901013406,0,290,2020/02/20 16:00:36
5901013433,0,118,2020/02/20 16:00:36
5901013442,2,452,2020/02/20 16:00:36
5901013451,66,558,2020/02/20 16:00:36
5901013460,200,172,2020/02/20 16:00:36
5901013488,330,550,2020/02/20 16:00:36
5901013497,10,314,2020/02/20 16:00:36
5901013504,0,126,2020/02/20 16:00:36
5901013513,168,202,2020/02/20 16:00:36
5901013522,0,70,2020/02/20 16:00:36
5901020296,18,394,2020/02/20 16:00:36
5901020303,0,338,2020/02/20 16:00:36
5901020376,90,416,2020/02/20 16:00:36
5901020385,0,260,2020/02/20 16:00:36
5901020465,90,310,2020/02/20 16:00:36
5901020554,196,48,2020/02/20 16:00:36
5901020563,0,144,2020/02/20 16:00:36
5901020590,0,404,2020/02/20 16:00:36
5901020616,0,348,2020/02/20 16:00:36
5901020634,12,196,2020/02/20 16:00:36
5901020652,0,168,2020/02/20 16:00:36
5901020661,0,132,2020/02/20 16:00:36
5901020670,10,523,2020/02/20 16:00:36
5901020689,212,462,2020/02/20 16:00:36
5901020698,10,180,2020/02/20 16:00:36
5901020732,0,158,2020/02/20 16:00:36
5901020787,136,234,2020/02/20 16:00:36
5901020858,0,104,2020/02/20 16:00:36
5901020876,0,203,2020/02/20 16:00:36
5901020901,1,290,2020/02/20 16:00:36
5901021248,0,2,2020/02/20 16:00:36
5901021346,0,238,2020/02/20 16:00:36
5901021382,0,84,2020/02/20 16:00:36
5901021408,0,352,2020/02/20 16:00:36
5901022521,0,198,2020/02/20 16:00:36
5901022601,9,288,2020/02/20 16:00:36
5901022898,2,152,2020/02/20 16:00:36
5901023073,0,406,2020/02/20 16:00:36
5901023091,161,722,2020/02/20 16:00:36
5901023153,142,566,2020/02/20 16:00:36
5901023215,88,468,2020/02/20 16:00:36
5901023304,0,122,2020/02/20 16:00:36
5901023313,182,454,2020/02/20 16:00:36
5901023331,98,562,2020/02/20 16:00:36
5901023386,0,338,2020/02/20 16:00:36
5901023519,200,370,2020/02/20 16:00:36
5901023523,0,284,2020/02/20 16:00:36
5901023591,0,264,2020/02/20 16:00:36
5901023653,76,205,2020/02/20 16:00:36
5901023680,16,334,2020/02/20 16:00:36
5901023706,166,506,2020/02/20 16:00:36
5901023724,28,292,2020/02/20 16:00:36
5901023831,66,236,2020/02/20 16:00:36
5901023902,0,274,2020/02/20 16:00:36
5901023966,18,136,2020/02/20 16:00:36
5901024007,12,76,2020/02/20 16:00:36
5901024098,206,290,2020/02/20 16:00:36
5901024114,0,72,2020/02/20 16:00:36
5901024123,349,286,2020/02/20 16:00:36
5901024178,0,142,2020/02/20 16:00:36
5901024212,2,399,2020/02/20 16:00:36
5901024221,36,362,2020/02/20 16:00:36
5901024310,4,150,2020/02/20 16:00:36
5901024347,0,139,2020/02/20 16:00:36
5901024472,0,304,2020/02/20 16:00:36
5901024481,4,64,2020/02/20 16:00:36
5901024490,4,32,2020/02/20 16:00:36
5901024516,0,46,2020/02/20 16:00:36
5901024525,180,480,2020/02/20 16:00:36
5901024543,0,298,2020/02/20 16:00:36
5901024632,4,60,2020/02/20 16:00:36
5901024669,102,390,2020/02/20 16:00:36
5901024678,4,224,2020/02/20 16:00:36
5901024687,0,73,2020/02/20 16:00:36
5901024696,202,390,2020/02/20 16:00:36
5901024703,44,182,2020/02/20 16:00:36
5901024712,8,158,2020/02/20 16:00:36
5901024721,0,284,2020/02/20 16:00:36
5901024758,0,235,2020/02/20 16:00:36
5901024767,96,356,2020/02/20 16:00:36
5901024810,9,54,2020/02/20 16:00:36
5901024829,2,19,2020/02/20 16:00:36
5901024838,48,342,2020/02/20 16:00:36
5901024856,190,396,2020/02/20 16:00:36
5901024865,220,462,2020/02/20 16:00:36
5901024874,214,110,2020/02/20 16:00:36
5901024883,188,102,2020/02/20 16:00:36
5901024892,0,312,2020/02/20 16:00:36
5901024909,0,108,2020/02/20 16:00:36
5901024918,28,0,2020/02/20 16:00:36
5901090074,0,227,2020/02/20 16:00:36
5901090127,0,212,2020/02/20 16:00:36
5901090154,6,112,2020/02/20 16:00:36
5901090181,0,8,2020/02/20 16:00:36
5901090216,68,470,2020/02/20 16:00:36
5901090243,0,120,2020/02/20 16:00:36
5901090289,12,178,2020/02/20 16:00:36
5901090323,0,176,2020/02/20 16:00:36
5901090369,0,34,2020/02/20 16:00:36
5901091473,7,108,2020/02/20 16:00:36
5901091544,0,324,2020/02/20 16:00:36
5901091624,140,220,2020/02/20 16:00:36
5901091688,98,288,2020/02/20 16:00:36
5901091759,204,134,2020/02/20 16:00:36
5901091820,0,2,2020/02/20 16:00:36
5901091839,10,118,2020/02/20 16:00:36
5901091857,68,82,2020/02/20 16:00:36
5901091884,98,318,2020/02/20 16:00:36
5901091973,64,311,2020/02/20 16:00:36
5901091991,0,60,2020/02/20 16:00:36
5901092014,0,50,2020/02/20 16:00:36
5901092041,254,332,2020/02/20 16:00:36
5901092050,2,166,2020/02/20 16:00:36
5901092069,136,276,2020/02/20 16:00:36
5901092078,410,404,2020/02/20 16:00:36
5901100057,2,5,2020/02/20 16:00:36
5901100066,400,352,2020/02/20 16:00:36
5901100155,0,498,2020/02/20 16:00:36
5901100244,0,373,2020/02/20 16:00:36
5901100333,135,320,2020/02/20 16:00:36
5901100342,117,362,2020/02/20 16:00:36
5901100422,2,4,2020/02/20 16:00:36
5901100431,11,370,2020/02/20 16:00:36
5901100440,400,230,2020/02/20 16:00:36
5901100495,0,86,2020/02/20 16:00:36
5901100628,0,314,2020/02/20 16:00:36
5901100664,6,414,2020/02/20 16:00:36
5901100717,0,304,2020/02/20 16:00:36
5901100735,0,30,2020/02/20 16:00:36
5901100771,0,86,2020/02/20 16:00:36
5901100799,32,418,2020/02/20 16:00:36
5901100959,0,8,2020/02/20 16:00:36
5901101072,10,258,2020/02/20 16:00:36
5901101161,0,22,2020/02/20 16:00:36
5901101205,0,48,2020/02/20 16:00:36
5901101250,0,336,2020/02/20 16:00:36
5901101321,180,484,2020/02/20 16:00:36
5901101509,0,314,2020/02/20 16:00:36
5901101536,74,150,2020/02/20 16:00:36
5901101607,0,280,2020/02/20 16:00:36
5901101625,0,160,2020/02/20 16:00:36
5901101652,0,404,2020/02/20 16:00:36
5901101910,24,328,2020/02/20 16:00:36
5901101929,0,128,2020/02/20 16:00:36
5901101992,110,508,2020/02/20 16:00:36
5901102015,30,336,2020/02/20 16:00:36
5901102060,24,322,2020/02/20 16:00:36
5901102408,0,160,2020/02/20 16:00:36
5901102417,0,146,2020/02/20 16:00:36
5901102444,0,110,2020/02/20 16:00:36
5901102515,0,104,2020/02/20 16:00:36
5901102560,0,310,2020/02/20 16:00:36
5901102579,142,438,2020/02/20 16:00:36
5901102597,254,552,2020/02/20 16:00:36
5901102631,2,180,2020/02/20 16:00:36
5901102677,0,72,2020/02/20 16:00:36
5901102686,36,296,2020/02/20 16:00:36
5901102748,40,316,2020/02/20 16:00:36
5901102828,1,397,2020/02/20 16:00:36
5901102837,0,122,2020/02/20 16:00:36
5901102855,196,304,2020/02/20 16:00:36
5901102873,44,120,2020/02/20 16:00:36
5901102891,0,44,2020/02/20 16:00:36
5901102962,141,276,2020/02/20 16:00:36
5901102971,0,10,2020/02/20 16:00:36
5901102999,0,218,2020/02/20 16:00:36
5901103030,60,378,2020/02/20 16:00:36
5901103110,34,324,2020/02/20 16:00:36
5901103147,0,6,2020/02/20 16:00:36
5901103183,6,218,2020/02/20 16:00:36
5901103192,0,418,2020/02/20 16:00:36
5901103209,70,444,2020/02/20 16:00:36
5901103227,0,320,2020/02/20 16:00:36
5901103236,2,196,2020/02/20 16:00:36
5901103272,400,304,2020/02/20 16:00:36
5901103325,400,412,2020/02/20 16:00:36
5901103334,152,366,2020/02/20 16:00:36
5901103343,200,352,2020/02/20 16:00:36
5901103352,192,273,2020/02/20 16:00:36
5901103405,74,370,2020/02/20 16:00:36
5901103414,4,344,2020/02/20 16:00:36
5901103423,188,388,2020/02/20 16:00:36
5901103450,96,430,2020/02/20 16:00:36
5901103469,0,400,2020/02/20 16:00:36
5901103487,350,190,2020/02/20 16:00:36
5901103496,292,195,2020/02/20 16:00:36
5901103512,0,234,2020/02/20 16:00:36
5901103521,3,365,2020/02/20 16:00:36
5901103530,8,218,2020/02/20 16:00:36
5901103549,0,325,2020/02/20 16:00:36
5901103558,2,126,2020/02/20 16:00:36
5901103576,40,250,2020/02/20 16:00:36
5901103585,198,168,2020/02/20 16:00:36
5901103601,162,152,2020/02/20 16:00:36
5901110080,14,318,2020/02/20 16:00:36
5901110133,148,300,2020/02/20 16:00:36
5901110268,20,4,2020/02/20 16:00:36
5901110302,2,222,2020/02/20 16:00:36
5901110311,18,150,2020/02/20 16:00:36
5901110393,2,184,2020/02/20 16:00:36
5901110446,16,56,2020/02/20 16:00:36
5901110624,4,104,2020/02/20 16:00:36
5901111863,0,12,2020/02/20 16:00:36
5901111890,146,122,2020/02/20 16:00:36
5901111934,0,20,2020/02/20 16:00:36
5901112100,0,296,2020/02/20 16:00:36
5901112351,50,82,2020/02/20 16:00:36
5901112413,0,190,2020/02/20 16:00:36
5901112593,46,284,2020/02/20 16:00:36
5901112600,204,460,2020/02/20 16:00:36
5901112682,26,130,2020/02/20 16:00:36
5901112726,0,86,2020/02/20 16:00:36
5901112762,0,64,2020/02/20 16:00:36
5901112780,64,312,2020/02/20 16:00:36
5901112824,112,118,2020/02/20 16:00:36
5901112842,27,219,2020/02/20 16:00:36
5901112860,14,0,2020/02/20 16:00:36
5901112879,0,40,2020/02/20 16:00:36
5901112977,0,89,2020/02/20 16:00:36
5901112995,224,174,2020/02/20 16:00:36
5901113018,90,320,2020/02/20 16:00:36
5901113027,0,242,2020/02/20 16:00:36
5901113045,0,60,2020/02/20 16:00:36
5901113081,0,124,2020/02/20 16:00:36
5901113143,88,259,2020/02/20 16:00:36
5901113198,26,260,2020/02/20 16:00:36
5901113223,41,8,2020/02/20 16:00:36
5901113232,2,40,2020/02/20 16:00:36
5901113250,0,188,2020/02/20 16:00:36
5901113269,123,369,2020/02/20 16:00:36
5901113303,70,22,2020/02/20 16:00:36
5901113312,48,10,2020/02/20 16:00:36
5901113330,198,378,2020/02/20 16:00:36
5901113349,0,132,2020/02/20 16:00:36
5901113367,4,84,2020/02/20 16:00:36
5901113376,0,432,2020/02/20 16:00:36
5901113385,34,210,2020/02/20 16:00:36
5901113394,10,140,2020/02/20 16:00:36
5901113438,38,310,2020/02/20 16:00:36
5901113456,0,144,2020/02/20 16:00:36
5901113509,1,0,2020/02/20 16:00:36
5901113527,0,128,2020/02/20 16:00:36
5901113536,0,125,2020/02/20 16:00:36
5901113545,18,261,2020/02/20 16:00:36
5901113563,46,262,2020/02/20 16:00:36
5901120022,50,46,2020/02/20 16:00:36
5901120139,136,504,2020/02/20 16:00:36
5901120175,0,184,2020/02/20 16:00:36
5901120184,0,381,2020/02/20 16:00:36
5901120308,0,52,2020/02/20 16:00:36
5901121421,18,392,2020/02/20 16:00:36
5901121449,46,472,2020/02/20 16:00:36
5901121501,0,90,2020/02/20 16:00:36
5901121574,105,102,2020/02/20 16:00:36
5901121583,8,142,2020/02/20 16:00:36
5901121592,6,426,2020/02/20 16:00:36
