醫事機構代碼,成人口罩剩餘數,兒童口罩剩餘數,來源資料時間
2337180017,224,524,2020/02/23 10:00:38
2337190013,438,630,2020/02/23 10:00:38
2337200014,1512,936,2020/02/23 10:00:38
2337210010,496,641,2020/02/23 10:00:38
2337220016,466,632,2020/02/23 10:00:38
2337230012,1490,846,2020/02/23 10:00:38
2337240018,604,748,2020/02/23 10:00:38
2337250014,1164,832,2020/02/23 10:00:38
2337260010,640,756,2020/02/23 10:00:38
2338010014,70,265,2020/02/23 10:00:38
2338020010,1012,672,2020/02/23 10:00:38
2338030016,84,466,2020/02/23 10:00:38
2338040012,1730,886,2020/02/23 10:00:38
2338050018,194,572,2020/02/23 10:00:38
2338060014,390,676,2020/02/23 10:00:38
2338070010,72,504,2020/02/23 10:00:38
2338080016,208,406,2020/02/23 10:00:38
2338090012,608,712,2020/02/23 10:00:38
2338100013,964,746,2020/02/23 10:00:38
2338110019,1044,804,2020/02/23 10:00:38
2338120015,346,597,2020/02/23 10:00:38
2338130011,1902,844,2020/02/23 10:00:38
2339040016,1407,768,2020/02/23 10:00:38
2339050012,1421,754,2020/02/23 10:00:38
2339060018,1110,628,2020/02/23 10:00:38
2339070014,1347,753,2020/02/23 10:00:38
2339100017,656,664,2020/02/23 10:00:38
2339110013,1118,606,2020/02/23 10:00:38
2339120019,1292,740,2020/02/23 10:00:38
2339130015,1216,680,2020/02/23 10:00:38
2339180015,1352,744,2020/02/23 10:00:38
2339200012,1453,772,2020/02/23 10:00:38
2340010015,944,830,2020/02/23 10:00:38
2340020011,482,626,2020/02/23 10:00:38
2340030017,450,675,2020/02/23 10:00:38
2340040013,1104,752,2020/02/23 10:00:38
2340050019,1816,908,2020/02/23 10:00:38
2340060015,50,630,2020/02/23 10:00:38
2340070011,624,768,2020/02/23 10:00:38
2340080017,648,658,2020/02/23 10:00:38
2340090013,1198,856,2020/02/23 10:00:38
2340100014,306,748,2020/02/23 10:00:38
2340110010,724,774,2020/02/23 10:00:38
2340120016,501,632,2020/02/23 10:00:38
2340130012,836,694,2020/02/23 10:00:38
2340140018,931,701,2020/02/23 10:00:38
2340150014,864,803,2020/02/23 10:00:38
2340160010,982,778,2020/02/23 10:00:38
2340170016,420,560,2020/02/23 10:00:38
2340180012,1108,679,2020/02/23 10:00:38
2341010019,1468,832,2020/02/23 10:00:38
2341020015,1040,856,2020/02/23 10:00:38
2341030011,1526,830,2020/02/23 10:00:38
2341040017,1128,762,2020/02/23 10:00:38
2341050013,1587,862,2020/02/23 10:00:38
2341060019,720,784,2020/02/23 10:00:38
2341070015,786,582,2020/02/23 10:00:38
2341080011,1214,693,2020/02/23 10:00:38
2341090017,1260,676,2020/02/23 10:00:38
2341100018,1504,804,2020/02/23 10:00:38
2341110014,1395,894,2020/02/23 10:00:38
2341120010,1500,730,2020/02/23 10:00:38
2341130016,1590,774,2020/02/23 10:00:38
2341140012,1316,792,2020/02/23 10:00:38
2341150018,1644,820,2020/02/23 10:00:38
2341160014,1310,813,2020/02/23 10:00:38
2341170010,1542,828,2020/02/23 10:00:38
2341180016,1214,766,2020/02/23 10:00:38
2341190012,1164,646,2020/02/23 10:00:38
2341200013,922,798,2020/02/23 10:00:38
2341210019,294,434,2020/02/23 10:00:38
2341220015,1362,878,2020/02/23 10:00:38
2341230011,1621,920,2020/02/23 10:00:38
2341240017,1486,816,2020/02/23 10:00:38
2341250013,782,922,2020/02/23 10:00:38
2341260019,2114,942,2020/02/23 10:00:38
2341270015,860,615,2020/02/23 10:00:38
2341280011,572,596,2020/02/23 10:00:38
2341290017,676,736,2020/02/23 10:00:38
2341300018,322,930,2020/02/23 10:00:38
2341310014,637,590,2020/02/23 10:00:38
2342010013,538,658,2020/02/23 10:00:38
2342020019,54,654,2020/02/23 10:00:38
2342030015,1608,890,2020/02/23 10:00:38
2342040011,674,622,2020/02/23 10:00:38
2342050017,374,700,2020/02/23 10:00:38
2342060013,798,697,2020/02/23 10:00:38
2342070019,532,646,2020/02/23 10:00:38
2342080015,292,524,2020/02/23 10:00:38
2342100012,468,584,2020/02/23 10:00:38
2342110018,1,591,2020/02/23 10:00:38
2342120014,258,530,2020/02/23 10:00:38
2342130010,412,910,2020/02/23 10:00:38
2342140016,170,562,2020/02/23 10:00:38
2342150012,982,940,2020/02/23 10:00:38
2342160018,666,672,2020/02/23 10:00:38
2342170014,214,543,2020/02/23 10:00:38
2342180010,122,280,2020/02/23 10:00:38
2342190016,738,694,2020/02/23 10:00:38
2342200017,362,584,2020/02/23 10:00:38
2342210013,1650,718,2020/02/23 10:00:38
2342220019,2262,970,2020/02/23 10:00:38
2342230015,1356,816,2020/02/23 10:00:38
2342240011,2052,1102,2020/02/23 10:00:38
2342250017,2996,1236,2020/02/23 10:00:38
2342260013,2946,1234,2020/02/23 10:00:38
2342270019,1880,662,2020/02/23 10:00:38
2343010017,312,482,2020/02/23 10:00:38
2343020013,580,614,2020/02/23 10:00:38
2343030019,385,610,2020/02/23 10:00:38
2343040015,128,364,2020/02/23 10:00:38
2343050011,6,434,2020/02/23 10:00:38
2343060017,550,576,2020/02/23 10:00:38
2343070013,766,730,2020/02/23 10:00:38
2343080019,462,440,2020/02/23 10:00:38
2343090015,0,388,2020/02/23 10:00:38
2343100016,380,596,2020/02/23 10:00:38
2343110012,1482,778,2020/02/23 10:00:38
2343120018,1022,398,2020/02/23 10:00:38
2343130014,4,28,2020/02/23 10:00:38
2343140010,120,502,2020/02/23 10:00:38
2343150016,1020,819,2020/02/23 10:00:38
2343160012,458,628,2020/02/23 10:00:38
2343170018,240,338,2020/02/23 10:00:38
2343180014,856,694,2020/02/23 10:00:38
2343190010,618,562,2020/02/23 10:00:38
2343200011,359,590,2020/02/23 10:00:38
2343210017,152,502,2020/02/23 10:00:38
2343220013,20,504,2020/02/23 10:00:38
2343230019,441,632,2020/02/23 10:00:38
2343240015,270,484,2020/02/23 10:00:38
2343250011,1094,720,2020/02/23 10:00:38
2343260017,2556,1072,2020/02/23 10:00:38
2343270013,2441,985,2020/02/23 10:00:38
2343280019,666,638,2020/02/23 10:00:38
2343290015,2906,1236,2020/02/23 10:00:38
2343300016,2964,1160,2020/02/23 10:00:38
2343310012,2022,898,2020/02/23 10:00:38
2343320018,3140,1220,2020/02/23 10:00:38
2343330014,2052,802,2020/02/23 10:00:38
2344010011,186,416,2020/02/23 10:00:38
2344011027,422,528,2020/02/23 10:00:38
2344011036,82,684,2020/02/23 10:00:38
2344020017,322,472,2020/02/23 10:00:38
2344030013,264,496,2020/02/23 10:00:38
2344030022,2484,1200,2020/02/23 10:00:38
2344030031,2036,962,2020/02/23 10:00:38
2344040019,844,816,2020/02/23 10:00:38
2344050015,1628,1238,2020/02/23 10:00:38
2344050024,2940,1346,2020/02/23 10:00:38
2344060011,416,888,2020/02/23 10:00:38
2345010015,490,400,2020/02/23 10:00:38
2345020011,536,638,2020/02/23 10:00:38
2345030017,1218,790,2020/02/23 10:00:38
2345040013,704,485,2020/02/23 10:00:38
2345050019,152,315,2020/02/23 10:00:38
2345060015,590,560,2020/02/23 10:00:38
2345070011,1600,846,2020/02/23 10:00:38
2345090013,847,670,2020/02/23 10:00:38
2345100014,43,644,2020/02/23 10:00:38
2345110010,404,280,2020/02/23 10:00:38
2345120016,903,805,2020/02/23 10:00:38
2345130012,1411,888,2020/02/23 10:00:38
2346010019,376,316,2020/02/23 10:00:38
2346020015,372,392,2020/02/23 10:00:38
2346030011,426,545,2020/02/23 10:00:38
2346040017,504,536,2020/02/23 10:00:38
2346050013,663,513,2020/02/23 10:00:38
2346060019,559,573,2020/02/23 10:00:38
2346070015,465,808,2020/02/23 10:00:38
2346080011,968,628,2020/02/23 10:00:38
2346090017,1054,662,2020/02/23 10:00:38
2346100018,14,316,2020/02/23 10:00:38
2346110014,685,740,2020/02/23 10:00:38
2346120010,2457,1162,2020/02/23 10:00:38
2346130016,356,479,2020/02/23 10:00:38
2346140012,2947,1206,2020/02/23 10:00:38
2346150018,2337,975,2020/02/23 10:00:38
2346160014,2769,1166,2020/02/23 10:00:38
2390010010,442,505,2020/02/23 10:00:38
2390020016,282,330,2020/02/23 10:00:38
2390030030,733,520,2020/02/23 10:00:38
2390040518,196,84,2020/02/23 10:00:38
2390050032,146,328,2020/02/23 10:00:38
2391020010,964,720,2020/02/23 10:00:38
2391030016,3489,1358,2020/02/23 10:00:38
2391030026,2599,1367,2020/02/23 10:00:38
2391040012,2220,1105,2020/02/23 10:00:38
5901010058,0,414,2020/02/23 10:00:38
5901010076,0,69,2020/02/23 10:00:38
5901010085,2,276,2020/02/23 10:00:38
5901010094,362,400,2020/02/23 10:00:38
5901010165,298,448,2020/02/23 10:00:38
5901010174,152,224,2020/02/23 10:00:38
5901010192,2,104,2020/02/23 10:00:38
5901010272,0,512,2020/02/23 10:00:38
5901010290,0,462,2020/02/23 10:00:38
5901010496,96,526,2020/02/23 10:00:38
5901010576,0,72,2020/02/23 10:00:38
5901011662,128,688,2020/02/23 10:00:38
5901011699,0,390,2020/02/23 10:00:38
5901011733,68,712,2020/02/23 10:00:38
5901011760,94,555,2020/02/23 10:00:38
5901011975,76,264,2020/02/23 10:00:38
5901012203,0,250,2020/02/23 10:00:38
5901012383,230,934,2020/02/23 10:00:38
5901012409,0,210,2020/02/23 10:00:38
5901012454,16,342,2020/02/23 10:00:38
5901012490,280,458,2020/02/23 10:00:38
5901012507,0,126,2020/02/23 10:00:38
5901012516,126,276,2020/02/23 10:00:38
5901012561,0,260,2020/02/23 10:00:38
5901012570,0,206,2020/02/23 10:00:38
5901012598,0,140,2020/02/23 10:00:38
5901012632,0,294,2020/02/23 10:00:38
5901012650,414,580,2020/02/23 10:00:38
5901012669,98,666,2020/02/23 10:00:38
5901012712,0,212,2020/02/23 10:00:38
5901012749,106,608,2020/02/23 10:00:38
5901012758,406,330,2020/02/23 10:00:38
5901012767,48,188,2020/02/23 10:00:38
5901012918,0,104,2020/02/23 10:00:38
5901012963,6,238,2020/02/23 10:00:38
5901013004,13,590,2020/02/23 10:00:38
5901013095,398,382,2020/02/23 10:00:38
5901013120,6,241,2020/02/23 10:00:38
5901013139,22,335,2020/02/23 10:00:38
5901013148,0,248,2020/02/23 10:00:38
5901013157,0,6,2020/02/23 10:00:38
5901013175,146,328,2020/02/23 10:00:38
5901013200,0,347,2020/02/23 10:00:38
5901013246,30,331,2020/02/23 10:00:38
5901013264,189,828,2020/02/23 10:00:38
5901013308,10,240,2020/02/23 10:00:38
5901013326,0,101,2020/02/23 10:00:38
5901013344,0,390,2020/02/23 10:00:38
5901013362,0,123,2020/02/23 10:00:38
5901013371,128,644,2020/02/23 10:00:38
5901013380,1,354,2020/02/23 10:00:38
5901013399,0,276,2020/02/23 10:00:38
5901013406,18,406,2020/02/23 10:00:38
5901013433,46,338,2020/02/23 10:00:38
5901013442,182,876,2020/02/23 10:00:38
5901013451,30,806,2020/02/23 10:00:38
5901013460,294,388,2020/02/23 10:00:38
5901013488,260,826,2020/02/23 10:00:38
5901013497,140,536,2020/02/23 10:00:38
5901013504,372,332,2020/02/23 10:00:38
5901013513,108,258,2020/02/23 10:00:38
5901013522,152,332,2020/02/23 10:00:38
5901020296,0,374,2020/02/23 10:00:38
5901020303,0,446,2020/02/23 10:00:38
5901020376,80,554,2020/02/23 10:00:38
5901020385,0,278,2020/02/23 10:00:38
5901020465,0,418,2020/02/23 10:00:38
5901020554,0,232,2020/02/23 10:00:38
5901020563,50,444,2020/02/23 10:00:38
5901020590,174,794,2020/02/23 10:00:38
5901020616,0,600,2020/02/23 10:00:38
5901020634,0,264,2020/02/23 10:00:38
5901020652,0,312,2020/02/23 10:00:38
5901020661,300,516,2020/02/23 10:00:38
5901020670,152,703,2020/02/23 10:00:38
5901020689,56,626,2020/02/23 10:00:38
5901020698,0,212,2020/02/23 10:00:38
5901020732,0,410,2020/02/23 10:00:38
5901020787,0,230,2020/02/23 10:00:38
5901020858,0,116,2020/02/23 10:00:38
5901020876,0,275,2020/02/23 10:00:38
5901020901,12,550,2020/02/23 10:00:38
5901021248,9,128,2020/02/23 10:00:38
5901021346,380,526,2020/02/23 10:00:38
5901021382,0,84,2020/02/23 10:00:38
5901021408,176,856,2020/02/23 10:00:38
5901022521,0,218,2020/02/23 10:00:38
5901022601,0,476,2020/02/23 10:00:38
5901022898,370,364,2020/02/23 10:00:38
5901023073,0,254,2020/02/23 10:00:38
5901023091,197,966,2020/02/23 10:00:38
5901023153,126,834,2020/02/23 10:00:38
5901023215,90,590,2020/02/23 10:00:38
5901023304,1,110,2020/02/23 10:00:38
5901023313,140,613,2020/02/23 10:00:38
5901023331,178,866,2020/02/23 10:00:38
5901023386,0,456,2020/02/23 10:00:38
5901023411,420,376,2020/02/23 10:00:38
5901023519,74,506,2020/02/23 10:00:38
5901023523,0,293,2020/02/23 10:00:38
5901023591,0,372,2020/02/23 10:00:38
5901023653,106,319,2020/02/23 10:00:38
5901023680,82,518,2020/02/23 10:00:38
5901023706,183,766,2020/02/23 10:00:38
5901023724,14,412,2020/02/23 10:00:38
5901023831,44,299,2020/02/23 10:00:38
5901023886,32,140,2020/02/23 10:00:38
5901023902,42,378,2020/02/23 10:00:38
5901023966,26,100,2020/02/23 10:00:38
5901024007,0,56,2020/02/23 10:00:38
5901024098,430,506,2020/02/23 10:00:38
5901024114,120,148,2020/02/23 10:00:38
5901024123,208,346,2020/02/23 10:00:38
5901024178,30,330,2020/02/23 10:00:38
5901024212,170,599,2020/02/23 10:00:38
5901024221,0,554,2020/02/23 10:00:38
5901024310,264,322,2020/02/23 10:00:38
5901024347,0,215,2020/02/23 10:00:38
5901024472,44,508,2020/02/23 10:00:38
5901024481,400,268,2020/02/23 10:00:38
5901024490,114,200,2020/02/23 10:00:38
5901024516,400,230,2020/02/23 10:00:38
5901024525,162,680,2020/02/23 10:00:38
5901024543,0,342,2020/02/23 10:00:38
5901024632,20,64,2020/02/23 10:00:38
5901024669,134,618,2020/02/23 10:00:38
5901024678,400,370,2020/02/23 10:00:38
5901024687,370,240,2020/02/23 10:00:38
5901024696,106,622,2020/02/23 10:00:38
5901024703,1,95,2020/02/23 10:00:38
5901024712,222,316,2020/02/23 10:00:38
5901024721,202,496,2020/02/23 10:00:38
5901024758,0,359,2020/02/23 10:00:38
5901024767,70,488,2020/02/23 10:00:38
5901024810,370,416,2020/02/23 10:00:38
5901024829,0,47,2020/02/23 10:00:38
5901024838,0,454,2020/02/23 10:00:38
5901024856,146,544,2020/02/23 10:00:38
5901024865,100,570,2020/02/23 10:00:38
5901024874,0,214,2020/02/23 10:00:38
5901024883,46,30,2020/02/23 10:00:38
5901024892,0,440,2020/02/23 10:00:38
5901024909,54,456,2020/02/23 10:00:38
5901024918,0,76,2020/02/23 10:00:38
5901024927,103,183,2020/02/23 10:00:38
5901090074,1,431,2020/02/23 10:00:38
5901090127,0,288,2020/02/23 10:00:38
5901090154,232,336,2020/02/23 10:00:38
5901090181,0,80,2020/02/23 10:00:38
5901090216,38,490,2020/02/23 10:00:38
5901090243,0,60,2020/02/23 10:00:38
5901090289,0,206,2020/02/23 10:00:38
5901090323,82,416,2020/02/23 10:00:38
5901090369,64,178,2020/02/23 10:00:38
5901091473,314,236,2020/02/23 10:00:38
5901091544,0,400,2020/02/23 10:00:38
5901091624,0,96,2020/02/23 10:00:38
5901091688,0,264,2020/02/23 10:00:38
5901091759,0,174,2020/02/23 10:00:38
5901091820,60,206,2020/02/23 10:00:38
5901091839,0,172,2020/02/23 10:00:38
5901091857,10,124,2020/02/23 10:00:38
5901091884,68,374,2020/02/23 10:00:38
5901091973,0,286,2020/02/23 10:00:38
5901091991,0,100,2020/02/23 10:00:38
5901092014,0,286,2020/02/23 10:00:38
5901092041,0,312,2020/02/23 10:00:38
5901092050,0,126,2020/02/23 10:00:38
5901092069,14,312,2020/02/23 10:00:38
5901092078,16,412,2020/02/23 10:00:38
5901100057,0,3,2020/02/23 10:00:38
5901100066,8,420,2020/02/23 10:00:38
5901100155,132,746,2020/02/23 10:00:38
5901100244,0,405,2020/02/23 10:00:38
5901100333,0,360,2020/02/23 10:00:38
5901100342,9,466,2020/02/23 10:00:38
5901100422,60,220,2020/02/23 10:00:38
5901100431,235,730,2020/02/23 10:00:38
5901100440,50,314,2020/02/23 10:00:38
5901100495,0,62,2020/02/23 10:00:38
5901100628,316,618,2020/02/23 10:00:38
5901100664,4,570,2020/02/23 10:00:38
5901100717,108,636,2020/02/23 10:00:38
5901100735,266,186,2020/02/23 10:00:38
5901100771,352,316,2020/02/23 10:00:38
5901100799,0,446,2020/02/23 10:00:38
5901100959,0,112,2020/02/23 10:00:38
5901101072,396,482,2020/02/23 10:00:38
5901101161,250,308,2020/02/23 10:00:38
5901101205,106,228,2020/02/23 10:00:38
5901101250,2,440,2020/02/23 10:00:38
5901101321,86,540,2020/02/23 10:00:38
5901101509,182,584,2020/02/23 10:00:38
5901101536,0,102,2020/02/23 10:00:38
5901101607,185,388,2020/02/23 10:00:38
5901101625,0,176,2020/02/23 10:00:38
5901101652,50,528,2020/02/23 10:00:38
5901101910,88,520,2020/02/23 10:00:38
5901101929,0,104,2020/02/23 10:00:38
5901101992,242,832,2020/02/23 10:00:38
5901102015,0,468,2020/02/23 10:00:38
5901102060,0,310,2020/02/23 10:00:38
5901102408,18,260,2020/02/23 10:00:38
5901102417,0,254,2020/02/23 10:00:38
5901102444,70,218,2020/02/23 10:00:38
5901102515,0,208,2020/02/23 10:00:38
5901102560,0,430,2020/02/23 10:00:38
5901102579,478,754,2020/02/23 10:00:38
5901102597,100,748,2020/02/23 10:00:38
5901102631,2,268,2020/02/23 10:00:38
5901102677,0,68,2020/02/23 10:00:38
5901102686,0,336,2020/02/23 10:00:38
5901102748,2,336,2020/02/23 10:00:38
5901102828,0,593,2020/02/23 10:00:38
5901102837,18,470,2020/02/23 10:00:38
5901102855,376,530,2020/02/23 10:00:38
5901102873,400,330,2020/02/23 10:00:38
5901102891,0,116,2020/02/23 10:00:38
5901102962,291,427,2020/02/23 10:00:38
5901102971,0,112,2020/02/23 10:00:38
5901102999,0,294,2020/02/23 10:00:38
5901103030,122,518,2020/02/23 10:00:38
5901103110,212,648,2020/02/23 10:00:38
5901103147,0,6,2020/02/23 10:00:38
5901103183,308,502,2020/02/23 10:00:38
5901103192,0,562,2020/02/23 10:00:38
5901103209,0,598,2020/02/23 10:00:38
5901103227,0,416,2020/02/23 10:00:38
5901103236,0,280,2020/02/23 10:00:38
5901103272,17,328,2020/02/23 10:00:38
5901103325,134,492,2020/02/23 10:00:38
5901103334,86,530,2020/02/23 10:00:38
5901103343,204,496,2020/02/23 10:00:38
5901103352,20,249,2020/02/23 10:00:38
5901103405,18,352,2020/02/23 10:00:38
5901103414,18,464,2020/02/23 10:00:38
5901103423,78,510,2020/02/23 10:00:38
5901103450,0,498,2020/02/23 10:00:38
5901103469,0,577,2020/02/23 10:00:38
5901103487,200,194,2020/02/23 10:00:38
5901103496,458,343,2020/02/23 10:00:38
5901103512,166,572,2020/02/23 10:00:38
5901103521,240,561,2020/02/23 10:00:38
5901103530,52,362,2020/02/23 10:00:38
5901103549,176,404,2020/02/23 10:00:38
5901103558,0,120,2020/02/23 10:00:38
5901103576,120,514,2020/02/23 10:00:38
5901103585,4,368,2020/02/23 10:00:38
5901103601,22,324,2020/02/23 10:00:38
5901110080,14,554,2020/02/23 10:00:38
5901110133,0,364,2020/02/23 10:00:38
5901110268,14,120,2020/02/23 10:00:38
5901110302,362,406,2020/02/23 10:00:38
5901110311,16,222,2020/02/23 10:00:38
5901110339,400,236,2020/02/23 10:00:38
5901110393,0,368,2020/02/23 10:00:38
5901110446,0,56,2020/02/23 10:00:38
5901110624,0,116,2020/02/23 10:00:38
5901111863,0,176,2020/02/23 10:00:38
5901111890,404,226,2020/02/23 10:00:38
5901111934,0,56,2020/02/23 10:00:38
5901112011,0,88,2020/02/23 10:00:38
5901112100,0,352,2020/02/23 10:00:38
5901112351,0,64,2020/02/23 10:00:38
5901112413,7,250,2020/02/23 10:00:38
5901112593,0,344,2020/02/23 10:00:38
5901112600,0,376,2020/02/23 10:00:38
5901112682,10,94,2020/02/23 10:00:38
5901112726,0,28,2020/02/23 10:00:38
5901112762,0,16,2020/02/23 10:00:38
5901112780,32,404,2020/02/23 10:00:38
5901112824,0,14,2020/02/23 10:00:38
5901112842,1,403,2020/02/23 10:00:38
5901112860,2,56,2020/02/23 10:00:38
5901112879,4,4,2020/02/23 10:00:38
5901112977,1,134,2020/02/23 10:00:38
5901112995,30,48,2020/02/23 10:00:38
5901113018,0,348,2020/02/23 10:00:38
5901113027,390,430,2020/02/23 10:00:38
5901113045,0,80,2020/02/23 10:00:38
5901113081,254,244,2020/02/23 10:00:38
5901113143,0,119,2020/02/23 10:00:38
5901113198,0,399,2020/02/23 10:00:38
5901113223,16,62,2020/02/23 10:00:38
5901113232,358,256,2020/02/23 10:00:38
5901113250,400,392,2020/02/23 10:00:38
5901113269,20,545,2020/02/23 10:00:38
5901113296,30,114,2020/02/23 10:00:38
5901113303,0,2,2020/02/23 10:00:38
5901113312,176,106,2020/02/23 10:00:38
5901113330,0,486,2020/02/23 10:00:38
5901113349,0,135,2020/02/23 10:00:38
5901113367,16,320,2020/02/23 10:00:38
5901113376,134,972,2020/02/23 10:00:38
5901113385,0,242,2020/02/23 10:00:38
