醫事機構代碼,成人口罩剩餘數,兒童口罩剩餘數,來源資料時間
0145080011,3259,1976,2020/02/29 17:59:38
0291010010,408,584,2020/02/29 17:59:38
2101010013,141,1291,2020/02/29 17:59:38
2101020019,18,1044,2020/02/29 17:59:38
2101090011,0,644,2020/02/29 17:59:38
2101100227,0,955,2020/02/29 17:59:38
2101110027,1,623,2020/02/29 17:59:38
2101120014,31,1118,2020/02/29 17:59:38
2101150012,32,1079,2020/02/29 17:59:38
2101161033,0,1157,2020/02/29 17:59:38
2101170050,28,1196,2020/02/29 17:59:38
2101180038,0,1164,2020/02/29 17:59:38
2101191068,0,912,2020/02/29 17:59:38
2101200017,0,1160,2020/02/29 17:59:38
2303240013,1756,1258,2020/02/29 17:59:38
2311010010,1401,1651,2020/02/29 17:59:38
2311020016,489,1501,2020/02/29 17:59:38
2311030012,1958,1806,2020/02/29 17:59:38
2311040018,657,1710,2020/02/29 17:59:38
2311050014,1538,1566,2020/02/29 17:59:38
2311060010,234,1008,2020/02/29 17:59:38
2311070016,1200,1712,2020/02/29 17:59:38
2312010014,0,884,2020/02/29 17:59:38
2312041028,0,581,2020/02/29 17:59:38
2312050018,22,556,2020/02/29 17:59:38
2317020010,604,1214,2020/02/29 17:59:38
2317040012,680,1104,2020/02/29 17:59:38
2317050018,1854,1656,2020/02/29 17:59:38
2317060014,1524,1538,2020/02/29 17:59:38
2317070010,854,1098,2020/02/29 17:59:38
2317080016,1694,1544,2020/02/29 17:59:38
2317081022,876,1474,2020/02/29 17:59:38
2321010013,1750,1484,2020/02/29 17:59:38
2321020019,1142,1478,2020/02/29 17:59:38
2321030015,2303,1536,2020/02/29 17:59:38
2321040011,2424,1637,2020/02/29 17:59:38
2321060013,1391,1456,2020/02/29 17:59:38
2321070019,1415,1488,2020/02/29 17:59:38
2322010017,2691,1812,2020/02/29 17:59:38
2322020013,1744,1520,2020/02/29 17:59:38
2331070012,83,887,2020/02/29 17:59:38
2331080018,11,938,2020/02/29 17:59:38
2331090014,574,1436,2020/02/29 17:59:38
2331100015,50,1241,2020/02/29 17:59:38
2331120017,0,1128,2020/02/29 17:59:38
2331160011,0,752,2020/02/29 17:59:38
2331170017,448,864,2020/02/29 17:59:38
2331180013,0,1318,2020/02/29 17:59:38
2331190019,286,1284,2020/02/29 17:59:38
2331200010,0,458,2020/02/29 17:59:38
2331210016,0,729,2020/02/29 17:59:38
2331220012,762,1494,2020/02/29 17:59:38
2331230018,0,956,2020/02/29 17:59:38
2331240014,566,1888,2020/02/29 17:59:38
2331250010,1688,1824,2020/02/29 17:59:38
2331260016,44,1360,2020/02/29 17:59:38
2331270012,0,1326,2020/02/29 17:59:38
2331280018,688,1545,2020/02/29 17:59:38
2331290014,188,1052,2020/02/29 17:59:38
2332030012,1,1000,2020/02/29 17:59:38
2332040018,526,1012,2020/02/29 17:59:38
2332060010,828,1372,2020/02/29 17:59:38
2332080012,37,881,2020/02/29 17:59:38
2332090018,710,1144,2020/02/29 17:59:38
2332100019,384,1012,2020/02/29 17:59:38
2332110015,0,761,2020/02/29 17:59:38
2332120011,1428,1538,2020/02/29 17:59:38
2332130017,1618,1216,2020/02/29 17:59:38
2333010014,1522,768,2020/02/29 17:59:38
2333020010,0,420,2020/02/29 17:59:38
2333030016,465,360,2020/02/29 17:59:38
2333050018,704,408,2020/02/29 17:59:38
2333060014,0,224,2020/02/29 17:59:38
2333070010,68,680,2020/02/29 17:59:38
2333080016,292,400,2020/02/29 17:59:38
2333090012,58,408,2020/02/29 17:59:38
2333100013,0,455,2020/02/29 17:59:38
2333110019,0,1316,2020/02/29 17:59:38
2333120015,591,1393,2020/02/29 17:59:38
2333130011,1418,1076,2020/02/29 17:59:38
