醫事機構代碼,成人口罩剩餘數,兒童口罩剩餘數,來源資料時間
2391030016,5175,2267,2020/02/28 16:00:38
2391030026,4123,2307,2020/02/28 16:00:38
2391040012,3897,2177,2020/02/28 16:00:38
5901010058,0,1070,2020/02/28 16:00:38
5901010076,0,109,2020/02/28 16:00:38
5901010085,0,606,2020/02/28 16:00:38
5901010094,0,802,2020/02/28 16:00:38
5901010165,56,788,2020/02/28 16:00:38
5901010174,392,740,2020/02/28 16:00:38
5901010192,0,384,2020/02/28 16:00:38
5901010272,0,1072,2020/02/28 16:00:38
5901010290,0,726,2020/02/28 16:00:38
5901010496,0,994,2020/02/28 16:00:38
5901010576,0,428,2020/02/28 16:00:38
5901011662,50,1152,2020/02/28 16:00:38
5901011699,0,898,2020/02/28 16:00:38
5901011733,296,1392,2020/02/28 16:00:38
5901011751,50,312,2020/02/28 16:00:38
5901011760,0,1161,2020/02/28 16:00:38
5901011975,12,282,2020/02/28 16:00:38
5901012203,0,582,2020/02/28 16:00:38
5901012383,294,1902,2020/02/28 16:00:38
5901012409,358,478,2020/02/28 16:00:38
5901012454,120,858,2020/02/28 16:00:38
5901012490,18,716,2020/02/28 16:00:38
5901012507,0,242,2020/02/28 16:00:38
5901012516,162,847,2020/02/28 16:00:38
5901012561,110,792,2020/02/28 16:00:38
5901012570,56,733,2020/02/28 16:00:38
5901012598,1,520,2020/02/28 16:00:38
5901012632,50,726,2020/02/28 16:00:38
5901012650,154,1000,2020/02/28 16:00:38
5901012669,466,1290,2020/02/28 16:00:38
5901012712,0,496,2020/02/28 16:00:38
5901012749,332,1308,2020/02/28 16:00:38
5901012758,180,638,2020/02/28 16:00:38
5901012767,76,676,2020/02/28 16:00:38
5901012918,0,344,2020/02/28 16:00:38
5901012963,0,338,2020/02/28 16:00:38
5901013004,0,1270,2020/02/28 16:00:38
5901013095,398,698,2020/02/28 16:00:38
5901013120,26,609,2020/02/28 16:00:38
5901013139,0,892,2020/02/28 16:00:38
5901013148,0,580,2020/02/28 16:00:38
5901013157,0,6,2020/02/28 16:00:38
5901013175,12,512,2020/02/28 16:00:38
5901013200,172,935,2020/02/28 16:00:38
5901013246,0,607,2020/02/28 16:00:38
5901013264,382,1524,2020/02/28 16:00:38
5901013308,174,744,2020/02/28 16:00:38
5901013326,6,345,2020/02/28 16:00:38
5901013344,32,1028,2020/02/28 16:00:38
5901013362,0,417,2020/02/28 16:00:38
5901013371,176,1340,2020/02/28 16:00:38
5901013380,0,878,2020/02/28 16:00:38
5901013399,86,788,2020/02/28 16:00:38
5901013406,0,822,2020/02/28 16:00:38
5901013433,0,486,2020/02/28 16:00:38
5901013442,494,1720,2020/02/28 16:00:38
5901013451,0,1162,2020/02/28 16:00:38
5901013460,202,364,2020/02/28 16:00:38
5901013488,180,1398,2020/02/28 16:00:38
5901013497,14,804,2020/02/28 16:00:38
5901013504,6,524,2020/02/28 16:00:38
5901013513,264,790,2020/02/28 16:00:38
5901013522,228,1040,2020/02/28 16:00:38
5901020296,0,649,2020/02/28 16:00:38
5901020303,12,994,2020/02/28 16:00:38
5901020376,154,1386,2020/02/28 16:00:38
5901020385,0,682,2020/02/28 16:00:38
5901020465,56,1154,2020/02/28 16:00:38
5901020554,202,467,2020/02/28 16:00:38
5901020563,0,920,2020/02/28 16:00:38
5901020590,0,1440,2020/02/28 16:00:38
5901020616,0,919,2020/02/28 16:00:38
5901020634,4,760,2020/02/28 16:00:38
5901020652,0,716,2020/02/28 16:00:38
5901020661,0,704,2020/02/28 16:00:38
5901020670,86,1417,2020/02/28 16:00:38
5901020689,232,1358,2020/02/28 16:00:38
5901020698,0,564,2020/02/28 16:00:38
5901020732,0,1017,2020/02/28 16:00:38
5901020787,126,637,2020/02/28 16:00:38
5901020858,4,384,2020/02/28 16:00:38
5901020876,0,638,2020/02/28 16:00:38
5901020901,0,1066,2020/02/28 16:00:38
5901021248,0,80,2020/02/28 16:00:38
5901021346,0,846,2020/02/28 16:00:38
5901021382,0,444,2020/02/28 16:00:38
5901021408,0,1500,2020/02/28 16:00:38
5901022521,0,650,2020/02/28 16:00:38
5901022601,0,892,2020/02/28 16:00:38
5901022898,0,592,2020/02/28 16:00:38
5901023073,0,789,2020/02/28 16:00:38
5901023091,244,1794,2020/02/28 16:00:38
5901023153,414,1594,2020/02/28 16:00:38
5901023215,34,1364,2020/02/28 16:00:38
5901023304,0,541,2020/02/28 16:00:38
5901023313,389,1309,2020/02/28 16:00:38
5901023331,250,1478,2020/02/28 16:00:38
5901023386,18,1064,2020/02/28 16:00:38
5901023411,0,340,2020/02/28 16:00:38
5901023519,206,1038,2020/02/28 16:00:38
5901023523,1,701,2020/02/28 16:00:38
5901023591,0,784,2020/02/28 16:00:38
5901023653,0,801,2020/02/28 16:00:38
5901023680,52,1156,2020/02/28 16:00:38
5901023706,859,1538,2020/02/28 16:00:38
5901023724,34,1004,2020/02/28 16:00:38
5901023831,0,704,2020/02/28 16:00:38
5901023886,0,324,2020/02/28 16:00:38
5901023902,0,814,2020/02/28 16:00:38
5901023966,48,396,2020/02/28 16:00:38
5901024007,0,248,2020/02/28 16:00:38
5901024098,164,758,2020/02/28 16:00:38
5901024114,40,404,2020/02/28 16:00:38
5901024123,318,794,2020/02/28 16:00:38
5901024178,0,570,2020/02/28 16:00:38
5901024212,90,1431,2020/02/28 16:00:38
5901024221,0,1018,2020/02/28 16:00:38
5901024310,0,366,2020/02/28 16:00:38
5901024347,2,355,2020/02/28 16:00:38
5901024427,0,156,2020/02/28 16:00:38
5901024472,0,908,2020/02/28 16:00:38
5901024481,0,132,2020/02/28 16:00:38
5901024490,0,156,2020/02/28 16:00:38
5901024516,0,38,2020/02/28 16:00:38
5901024525,254,1464,2020/02/28 16:00:38
5901024543,0,636,2020/02/28 16:00:38
5901024632,83,312,2020/02/28 16:00:38
5901024669,2,1146,2020/02/28 16:00:38
5901024678,26,598,2020/02/28 16:00:38
5901024687,0,316,2020/02/28 16:00:38
5901024696,0,1096,2020/02/28 16:00:38
5901024703,27,419,2020/02/28 16:00:38
5901024712,0,388,2020/02/28 16:00:38
5901024721,0,666,2020/02/28 16:00:38
5901024758,104,795,2020/02/28 16:00:38
5901024767,0,1112,2020/02/28 16:00:38
5901024810,0,588,2020/02/28 16:00:38
5901024829,20,171,2020/02/28 16:00:38
5901024838,1,1090,2020/02/28 16:00:38
5901024856,574,1452,2020/02/28 16:00:38
5901024865,370,1318,2020/02/28 16:00:38
5901024874,198,646,2020/02/28 16:00:38
5901024883,58,270,2020/02/28 16:00:38
5901024892,0,900,2020/02/28 16:00:38
5901024909,82,1002,2020/02/28 16:00:38
5901024918,0,36,2020/02/28 16:00:38
5901024927,741,823,2020/02/28 16:00:38
5901090074,2,719,2020/02/28 16:00:38
5901090127,0,792,2020/02/28 16:00:38
5901090154,0,556,2020/02/28 16:00:38
5901090181,0,244,2020/02/28 16:00:38
5901090216,0,570,2020/02/28 16:00:38
5901090243,0,96,2020/02/28 16:00:38
5901090289,0,670,2020/02/28 16:00:38
5901090323,0,660,2020/02/28 16:00:38
5901090369,0,58,2020/02/28 16:00:38
5901091473,0,60,2020/02/28 16:00:38
5901091544,1,876,2020/02/28 16:00:38
5901091624,94,500,2020/02/28 16:00:38
5901091688,22,648,2020/02/28 16:00:38
5901091759,172,562,2020/02/28 16:00:38
5901091820,0,210,2020/02/28 16:00:38
5901091839,2,476,2020/02/28 16:00:38
5901091857,0,284,2020/02/28 16:00:38
5901091884,170,924,2020/02/28 16:00:38
5901091973,0,788,2020/02/28 16:00:38
5901091991,0,456,2020/02/28 16:00:38
5901092014,0,606,2020/02/28 16:00:38
5901092041,154,788,2020/02/28 16:00:38
5901092050,0,294,2020/02/28 16:00:38
5901092069,112,876,2020/02/28 16:00:38
5901092078,404,900,2020/02/28 16:00:38
5901100057,0,67,2020/02/28 16:00:38
5901100066,0,880,2020/02/28 16:00:38
5901100155,72,1598,2020/02/28 16:00:38
5901100244,0,1017,2020/02/28 16:00:38
5901100333,134,1002,2020/02/28 16:00:38
5901100342,133,914,2020/02/28 16:00:38
5901100422,0,100,2020/02/28 16:00:38
5901100431,0,1306,2020/02/28 16:00:38
5901100440,400,953,2020/02/28 16:00:38
5901100495,0,478,2020/02/28 16:00:38
5901100628,0,1018,2020/02/28 16:00:38
5901100664,36,1186,2020/02/28 16:00:38
5901100717,0,1456,2020/02/28 16:00:38
5901100735,0,34,2020/02/28 16:00:38
5901100771,0,440,2020/02/28 16:00:38
5901100799,148,1062,2020/02/28 16:00:38
5901100959,2,252,2020/02/28 16:00:38
5901101072,0,800,2020/02/28 16:00:38
5901101161,0,535,2020/02/28 16:00:38
5901101205,0,68,2020/02/28 16:00:38
5901101250,60,1064,2020/02/28 16:00:38
5901101321,8,1196,2020/02/28 16:00:38
5901101509,0,1080,2020/02/28 16:00:38
5901101536,158,402,2020/02/28 16:00:38
5901101607,118,928,2020/02/28 16:00:38
5901101625,0,672,2020/02/28 16:00:38
5901101652,190,1280,2020/02/28 16:00:38
5901101910,0,940,2020/02/28 16:00:38
5901101929,0,396,2020/02/28 16:00:38
5901101992,444,1612,2020/02/28 16:00:38
5901102015,1,824,2020/02/28 16:00:38
5901102060,0,794,2020/02/28 16:00:38
5901102408,0,904,2020/02/28 16:00:38
5901102417,8,650,2020/02/28 16:00:38
5901102444,798,922,2020/02/28 16:00:38
5901102515,0,296,2020/02/28 16:00:38
5901102560,0,990,2020/02/28 16:00:38
5901102579,134,1198,2020/02/28 16:00:38
5901102597,284,1368,2020/02/28 16:00:38
5901102631,0,726,2020/02/28 16:00:38
5901102677,0,248,2020/02/28 16:00:38
5901102686,0,828,2020/02/28 16:00:38
5901102748,0,860,2020/02/28 16:00:38
5901102828,0,1487,2020/02/28 16:00:38
5901102837,190,1076,2020/02/28 16:00:38
5901102855,252,854,2020/02/28 16:00:38
5901102873,8,478,2020/02/28 16:00:38
5901102891,0,484,2020/02/28 16:00:38
5901102962,176,1048,2020/02/28 16:00:38
5901102971,0,4,2020/02/28 16:00:38
5901102999,0,550,2020/02/28 16:00:38
5901103030,170,1198,2020/02/28 16:00:38
5901103110,0,1067,2020/02/28 16:00:38
5901103147,198,178,2020/02/28 16:00:38
5901103183,2,706,2020/02/28 16:00:38
5901103192,82,1382,2020/02/28 16:00:38
5901103209,146,1178,2020/02/28 16:00:38
5901103227,0,948,2020/02/28 16:00:38
5901103236,0,732,2020/02/28 16:00:38
5901103272,398,752,2020/02/28 16:00:38
5901103325,410,1184,2020/02/28 16:00:38
5901103334,166,1114,2020/02/28 16:00:38
5901103343,204,1264,2020/02/28 16:00:38
5901103352,54,653,2020/02/28 16:00:38
5901103405,0,676,2020/02/28 16:00:38
5901103414,2,984,2020/02/28 16:00:38
5901103423,174,985,2020/02/28 16:00:38
5901103450,72,1054,2020/02/28 16:00:38
5901103469,0,1005,2020/02/28 16:00:38
5901103487,296,585,2020/02/28 16:00:38
5901103496,228,515,2020/02/28 16:00:38
5901103512,212,996,2020/02/28 16:00:38
5901103521,210,1283,2020/02/28 16:00:38
5901103530,0,549,2020/02/28 16:00:38
5901103549,24,1095,2020/02/28 16:00:38
5901103558,4,580,2020/02/28 16:00:38
5901103576,34,890,2020/02/28 16:00:38
5901103585,206,1024,2020/02/28 16:00:38
5901103601,1106,1156,2020/02/28 16:00:38
5901110080,0,1238,2020/02/28 16:00:38
5901110133,0,872,2020/02/28 16:00:38
5901110268,2,132,2020/02/28 16:00:38
5901110302,0,642,2020/02/28 16:00:38
5901110311,30,626,2020/02/28 16:00:38
5901110393,0,536,2020/02/28 16:00:38
5901110446,2,76,2020/02/28 16:00:38
5901110624,0,380,2020/02/28 16:00:38
5901111863,0,188,2020/02/28 16:00:38
5901111890,168,294,2020/02/28 16:00:38
5901111934,0,248,2020/02/28 16:00:38
5901112011,0,36,2020/02/28 16:00:38
5901112100,0,814,2020/02/28 16:00:38
5901112351,336,224,2020/02/28 16:00:38
5901112413,1,407,2020/02/28 16:00:38
5901112593,10,908,2020/02/28 16:00:38
5901112600,316,1204,2020/02/28 16:00:38
5901112682,20,200,2020/02/28 16:00:38
5901112726,0,102,2020/02/28 16:00:38
5901112762,0,4,2020/02/28 16:00:38
