醫事機構代碼,成人口罩剩餘數,兒童口罩剩餘數,來源資料時間
2338020010,1096,1022,2020/02/26 12:00:38
2338030016,254,594,2020/02/26 12:00:38
2338040012,2344,1254,2020/02/26 12:00:38
2338050018,96,756,2020/02/26 12:00:38
2338060014,516,960,2020/02/26 12:00:38
2338070010,88,732,2020/02/26 12:00:38
2338080016,0,600,2020/02/26 12:00:38
2338090012,1090,1128,2020/02/26 12:00:38
2338100013,1278,1062,2020/02/26 12:00:38
2338110019,1664,1264,2020/02/26 12:00:38
2338120015,598,785,2020/02/26 12:00:38
2338130011,2578,1168,2020/02/26 12:00:38
2339040016,1881,1116,2020/02/26 12:00:38
2339050012,2313,1206,2020/02/26 12:00:38
2339060018,1910,1124,2020/02/26 12:00:38
2339070014,2342,1315,2020/02/26 12:00:38
2339100017,1150,1010,2020/02/26 12:00:38
2339110013,1720,914,2020/02/26 12:00:38
2339120019,2180,1324,2020/02/26 12:00:38
2339130015,2132,1204,2020/02/26 12:00:38
2339180015,2030,1124,2020/02/26 12:00:38
2339200012,2541,1340,2020/02/26 12:00:38
2340010015,1308,1114,2020/02/26 12:00:38
2340020011,900,938,2020/02/26 12:00:38
2340030017,1146,1146,2020/02/26 12:00:38
2340040013,1806,1288,2020/02/26 12:00:38
2340050019,2336,1284,2020/02/26 12:00:38
2340060015,382,974,2020/02/26 12:00:38
2340070011,738,1072,2020/02/26 12:00:38
2340080017,946,886,2020/02/26 12:00:38
2340090013,1630,1160,2020/02/26 12:00:38
2340100014,468,1040,2020/02/26 12:00:38
2340110010,988,1054,2020/02/26 12:00:38
2340120016,837,1080,2020/02/26 12:00:38
2340130012,1390,1134,2020/02/26 12:00:38
2340140018,1294,1121,2020/02/26 12:00:38
2340150014,1534,1262,2020/02/26 12:00:38
2340160010,1294,1110,2020/02/26 12:00:38
2340170016,1040,1108,2020/02/26 12:00:38
2340180012,1273,959,2020/02/26 12:00:38
2341010019,2314,1344,2020/02/26 12:00:38
2341020015,1028,1012,2020/02/26 12:00:38
2341030011,2412,1326,2020/02/26 12:00:38
2341040017,1698,1262,2020/02/26 12:00:38
2341050013,2489,1390,2020/02/26 12:00:38
2341060019,1222,1240,2020/02/26 12:00:38
2341070015,1308,1006,2020/02/26 12:00:38
2341080011,2294,1325,2020/02/26 12:00:38
2341090017,2404,1376,2020/02/26 12:00:38
2341100018,2178,1163,2020/02/26 12:00:38
2341110014,2262,1386,2020/02/26 12:00:38
2341120010,2812,1488,2020/02/26 12:00:38
2341130016,2894,1538,2020/02/26 12:00:38
2341140012,2186,1300,2020/02/26 12:00:38
2341150018,2448,1300,2020/02/26 12:00:38
2341160014,1789,1277,2020/02/26 12:00:38
2341170010,2176,1284,2020/02/26 12:00:38
2341180016,1908,1282,2020/02/26 12:00:38
2341190012,2298,1286,2020/02/26 12:00:38
2341200013,1562,1300,2020/02/26 12:00:38
2341210019,726,762,2020/02/26 12:00:38
2341220015,2122,1414,2020/02/26 12:00:38
2341230011,2443,1448,2020/02/26 12:00:38
2341240017,2116,1287,2020/02/26 12:00:38
2341250013,1088,1278,2020/02/26 12:00:38
2341260019,3088,1490,2020/02/26 12:00:38
2341270015,1577,1122,2020/02/26 12:00:38
2341280011,1474,1296,2020/02/26 12:00:38
2341290017,840,1032,2020/02/26 12:00:38
2341300018,816,1554,2020/02/26 12:00:38
2341310014,938,910,2020/02/26 12:00:38
2342010013,858,1038,2020/02/26 12:00:38
2342020019,312,894,2020/02/26 12:00:38
2342030015,2420,1438,2020/02/26 12:00:38
2342040011,1304,1184,2020/02/26 12:00:38
2342050017,94,844,2020/02/26 12:00:38
2342060013,620,992,2020/02/26 12:00:38
2342070019,906,1074,2020/02/26 12:00:38
2342080015,458,836,2020/02/26 12:00:38
2342100012,0,636,2020/02/26 12:00:38
2342110018,240,907,2020/02/26 12:00:38
2342120014,156,882,2020/02/26 12:00:38
2342130010,676,1418,2020/02/26 12:00:38
2342140016,217,942,2020/02/26 12:00:38
2342150012,582,996,2020/02/26 12:00:38
2342160018,1024,1172,2020/02/26 12:00:38
2342170014,398,859,2020/02/26 12:00:38
2342180010,38,484,2020/02/26 12:00:38
2342190016,1216,1134,2020/02/26 12:00:38
2342200017,660,1020,2020/02/26 12:00:38
2342210013,3006,1470,2020/02/26 12:00:38
2342220019,3040,1362,2020/02/26 12:00:38
2342230015,1992,1278,2020/02/26 12:00:38
2342240011,2898,1610,2020/02/26 12:00:38
2342250017,3818,1688,2020/02/26 12:00:38
2342260013,3814,1658,2020/02/26 12:00:38
2342270019,2448,918,2020/02/26 12:00:38
2343010017,254,686,2020/02/26 12:00:38
2343020013,1108,962,2020/02/26 12:00:38
2343030019,411,1066,2020/02/26 12:00:38
2343040015,142,320,2020/02/26 12:00:38
2343050011,280,750,2020/02/26 12:00:38
2343060017,532,908,2020/02/26 12:00:38
2343070013,1076,1118,2020/02/26 12:00:38
2343080019,684,772,2020/02/26 12:00:38
2343090015,96,584,2020/02/26 12:00:38
2343100016,406,908,2020/02/26 12:00:38
2343110012,2318,1244,2020/02/26 12:00:38
2343120018,1552,822,2020/02/26 12:00:38
2343130014,88,264,2020/02/26 12:00:38
2343140010,268,858,2020/02/26 12:00:38
2343150016,1760,1351,2020/02/26 12:00:38
2343160012,381,799,2020/02/26 12:00:38
2343170018,370,658,2020/02/26 12:00:38
2343180014,1272,1074,2020/02/26 12:00:38
2343190010,1032,1046,2020/02/26 12:00:38
2343200011,789,1048,2020/02/26 12:00:38
2343210017,158,870,2020/02/26 12:00:38
2343220013,136,892,2020/02/26 12:00:38
2343230019,741,985,2020/02/26 12:00:38
2343240015,518,820,2020/02/26 12:00:38
2343250011,1834,1220,2020/02/26 12:00:38
2343260017,3252,1488,2020/02/26 12:00:38
2343270013,3097,1421,2020/02/26 12:00:38
2343280019,668,818,2020/02/26 12:00:38
2343290015,3720,1672,2020/02/26 12:00:38
2343300016,3480,1500,2020/02/26 12:00:38
2343310012,2664,1366,2020/02/26 12:00:38
2343320018,3952,1612,2020/02/26 12:00:38
2343330014,2802,1149,2020/02/26 12:00:38
2344010011,144,804,2020/02/26 12:00:38
2344011027,872,896,2020/02/26 12:00:38
2344011036,394,1084,2020/02/26 12:00:38
2344020017,790,1028,2020/02/26 12:00:38
2344030013,390,876,2020/02/26 12:00:38
2344030022,3364,1720,2020/02/26 12:00:38
2344030031,3246,1660,2020/02/26 12:00:38
2344040019,1250,1292,2020/02/26 12:00:38
2344050015,2311,1786,2020/02/26 12:00:38
2344050024,3892,1884,2020/02/26 12:00:38
2344060011,840,1352,2020/02/26 12:00:38
2345010015,745,764,2020/02/26 12:00:38
2345020011,944,1071,2020/02/26 12:00:38
2345030017,1754,1222,2020/02/26 12:00:38
2345040013,864,660,2020/02/26 12:00:38
2345050019,489,755,2020/02/26 12:00:38
2345060015,1084,972,2020/02/26 12:00:38
2345070011,2424,1288,2020/02/26 12:00:38
2345090013,1491,1105,2020/02/26 12:00:38
2345100014,331,906,2020/02/26 12:00:38
2345110010,352,128,2020/02/26 12:00:38
2345120016,1272,1077,2020/02/26 12:00:38
2345130012,1815,1091,2020/02/26 12:00:38
2346010019,560,624,2020/02/26 12:00:38
2346020015,116,520,2020/02/26 12:00:38
2346030011,704,796,2020/02/26 12:00:38
2346040017,972,900,2020/02/26 12:00:38
2346050013,1043,850,2020/02/26 12:00:38
2346060019,1031,924,2020/02/26 12:00:38
2346070015,963,1232,2020/02/26 12:00:38
2346080011,1496,972,2020/02/26 12:00:38
2346090017,1672,1118,2020/02/26 12:00:38
2346100018,0,596,2020/02/26 12:00:38
2346110014,1094,1083,2020/02/26 12:00:38
2346120010,2838,1283,2020/02/26 12:00:38
2346130016,800,801,2020/02/26 12:00:38
2346140012,3868,1736,2020/02/26 12:00:38
2346150018,3071,1239,2020/02/26 12:00:38
2346160014,3620,1633,2020/02/26 12:00:38
2390010010,793,863,2020/02/26 12:00:38
2390020016,562,750,2020/02/26 12:00:38
2390030030,1006,768,2020/02/26 12:00:38
2390040518,798,456,2020/02/26 12:00:38
2390050032,800,732,2020/02/26 12:00:38
2391020010,1614,1176,2020/02/26 12:00:38
2391030016,4593,1914,2020/02/26 12:00:38
2391030026,3487,1923,2020/02/26 12:00:38
2391040012,3431,1809,2020/02/26 12:00:38
5901010058,50,794,2020/02/26 12:00:38
5901010076,0,241,2020/02/26 12:00:38
5901010085,0,474,2020/02/26 12:00:38
5901010094,134,674,2020/02/26 12:00:38
5901010165,66,648,2020/02/26 12:00:38
5901010174,0,432,2020/02/26 12:00:38
5901010192,28,404,2020/02/26 12:00:38
5901010272,122,952,2020/02/26 12:00:38
5901010290,0,722,2020/02/26 12:00:38
5901010496,20,830,2020/02/26 12:00:38
5901010576,2,384,2020/02/26 12:00:38
5901011662,382,1156,2020/02/26 12:00:38
5901011699,90,786,2020/02/26 12:00:38
5901011733,560,1256,2020/02/26 12:00:38
5901011751,400,348,2020/02/26 12:00:38
5901011760,64,1001,2020/02/26 12:00:38
5901011975,22,376,2020/02/26 12:00:38
5901012203,0,438,2020/02/26 12:00:38
5901012383,133,1406,2020/02/26 12:00:38
5901012409,24,186,2020/02/26 12:00:38
5901012454,0,574,2020/02/26 12:00:38
5901012490,12,624,2020/02/26 12:00:38
5901012507,62,274,2020/02/26 12:00:38
5901012516,24,471,2020/02/26 12:00:38
5901012561,0,648,2020/02/26 12:00:38
5901012570,0,449,2020/02/26 12:00:38
5901012598,394,556,2020/02/26 12:00:38
5901012632,0,478,2020/02/26 12:00:38
5901012650,6,604,2020/02/26 12:00:38
5901012669,412,998,2020/02/26 12:00:38
5901012712,0,456,2020/02/26 12:00:38
5901012749,4,936,2020/02/26 12:00:38
5901012758,0,258,2020/02/26 12:00:38
5901012767,82,616,2020/02/26 12:00:38
5901012918,0,132,2020/02/26 12:00:38
5901012963,0,342,2020/02/26 12:00:38
5901013004,30,1070,2020/02/26 12:00:38
5901013095,392,634,2020/02/26 12:00:38
5901013120,118,529,2020/02/26 12:00:38
5901013139,0,556,2020/02/26 12:00:38
5901013148,50,392,2020/02/26 12:00:38
5901013157,0,6,2020/02/26 12:00:38
5901013175,0,504,2020/02/26 12:00:38
5901013200,4,619,2020/02/26 12:00:38
5901013246,38,479,2020/02/26 12:00:38
5901013264,483,1376,2020/02/26 12:00:38
5901013308,2,460,2020/02/26 12:00:38
5901013326,8,213,2020/02/26 12:00:38
5901013344,0,662,2020/02/26 12:00:38
5901013362,398,421,2020/02/26 12:00:38
5901013371,0,908,2020/02/26 12:00:38
5901013380,35,810,2020/02/26 12:00:38
5901013399,400,736,2020/02/26 12:00:38
5901013406,106,738,2020/02/26 12:00:38
5901013433,0,462,2020/02/26 12:00:38
5901013442,464,1368,2020/02/26 12:00:38
5901013451,0,934,2020/02/26 12:00:38
5901013460,244,496,2020/02/26 12:00:38
5901013488,438,1142,2020/02/26 12:00:38
5901013497,172,732,2020/02/26 12:00:38
5901013504,0,504,2020/02/26 12:00:38
5901013513,10,474,2020/02/26 12:00:38
5901013522,294,792,2020/02/26 12:00:38
5901020296,0,534,2020/02/26 12:00:38
5901020303,96,858,2020/02/26 12:00:38
5901020376,0,910,2020/02/26 12:00:38
5901020385,0,690,2020/02/26 12:00:38
5901020465,14,722,2020/02/26 12:00:38
5901020554,208,564,2020/02/26 12:00:38
5901020563,388,844,2020/02/26 12:00:38
5901020590,82,1208,2020/02/26 12:00:38
5901020616,0,892,2020/02/26 12:00:38
5901020634,2,620,2020/02/26 12:00:38
5901020652,32,692,2020/02/26 12:00:38
5901020661,24,728,2020/02/26 12:00:38
5901020670,222,1331,2020/02/26 12:00:38
5901020689,400,1226,2020/02/26 12:00:38
5901020698,8,612,2020/02/26 12:00:38
5901020732,398,858,2020/02/26 12:00:38
5901020787,0,282,2020/02/26 12:00:38
5901020858,18,368,2020/02/26 12:00:38
5901020876,0,614,2020/02/26 12:00:38
5901020901,110,902,2020/02/26 12:00:38
5901021248,0,84,2020/02/26 12:00:38
5901021346,100,746,2020/02/26 12:00:38
5901021382,6,392,2020/02/26 12:00:38
5901021408,290,1212,2020/02/26 12:00:38
5901022521,58,618,2020/02/26 12:00:38
5901022601,198,864,2020/02/26 12:00:38
5901022898,102,532,2020/02/26 12:00:38
5901023073,2,633,2020/02/26 12:00:38
5901023091,702,1502,2020/02/26 12:00:38
5901023153,332,1154,2020/02/26 12:00:38
5901023215,504,1216,2020/02/26 12:00:38
5901023304,43,474,2020/02/26 12:00:38
5901023313,195,925,2020/02/26 12:00:38
5901023331,366,1210,2020/02/26 12:00:38
5901023386,252,932,2020/02/26 12:00:38
5901023411,0,348,2020/02/26 12:00:38
5901023519,0,678,2020/02/26 12:00:38
5901023523,48,689,2020/02/26 12:00:38
5901023591,0,676,2020/02/26 12:00:38
5901023653,0,529,2020/02/26 12:00:38
5901023680,294,1024,2020/02/26 12:00:38
5901023706,819,1262,2020/02/26 12:00:38
5901023724,210,824,2020/02/26 12:00:38
5901023831,108,668,2020/02/26 12:00:38
5901023886,16,308,2020/02/26 12:00:38
5901023902,58,810,2020/02/26 12:00:38
5901023966,0,268,2020/02/26 12:00:38
5901024007,400,340,2020/02/26 12:00:38
5901024098,392,726,2020/02/26 12:00:38
5901024114,0,180,2020/02/26 12:00:38
5901024123,648,670,2020/02/26 12:00:38
5901024178,0,514,2020/02/26 12:00:38
5901024212,10,1007,2020/02/26 12:00:38
5901024221,20,974,2020/02/26 12:00:38
5901024310,84,446,2020/02/26 12:00:38
5901024347,10,355,2020/02/26 12:00:38
5901024427,0,160,2020/02/26 12:00:38
5901024472,98,860,2020/02/26 12:00:38
5901024481,44,268,2020/02/26 12:00:38
5901024490,0,252,2020/02/26 12:00:38
5901024516,250,258,2020/02/26 12:00:38
5901024525,0,852,2020/02/26 12:00:38
5901024543,0,600,2020/02/26 12:00:38
5901024632,77,304,2020/02/26 12:00:38
5901024669,462,1094,2020/02/26 12:00:38
5901024678,400,554,2020/02/26 12:00:38
5901024687,160,352,2020/02/26 12:00:38
5901024696,16,748,2020/02/26 12:00:38
5901024703,1,155,2020/02/26 12:00:38
5901024712,30,344,2020/02/26 12:00:38
5901024721,36,542,2020/02/26 12:00:38
5901024758,0,703,2020/02/26 12:00:38
5901024767,0,744,2020/02/26 12:00:38
5901024810,0,592,2020/02/26 12:00:38
5901024829,42,283,2020/02/26 12:00:38
5901024838,400,986,2020/02/26 12:00:38
5901024856,400,988,2020/02/26 12:00:38
5901024865,24,950,2020/02/26 12:00:38
5901024874,286,542,2020/02/26 12:00:38
5901024883,362,346,2020/02/26 12:00:38
5901024892,0,688,2020/02/26 12:00:38
5901024909,142,852,2020/02/26 12:00:38
5901024918,44,264,2020/02/26 12:00:38
5901024927,785,703,2020/02/26 12:00:38
5901090074,0,679,2020/02/26 12:00:38
5901090127,24,656,2020/02/26 12:00:38
5901090154,0,552,2020/02/26 12:00:38
5901090181,0,360,2020/02/26 12:00:38
5901090216,0,642,2020/02/26 12:00:38
5901090243,0,200,2020/02/26 12:00:38
5901090289,26,550,2020/02/26 12:00:38
5901090323,0,588,2020/02/26 12:00:38
5901090369,0,250,2020/02/26 12:00:38
5901091473,2,240,2020/02/26 12:00:38
5901091544,85,769,2020/02/26 12:00:38
5901091624,0,240,2020/02/26 12:00:38
5901091688,0,460,2020/02/26 12:00:38
5901091759,420,606,2020/02/26 12:00:38
5901091820,4,306,2020/02/26 12:00:38
5901091839,0,224,2020/02/26 12:00:38
5901091857,0,176,2020/02/26 12:00:38
5901091884,0,638,2020/02/26 12:00:38
5901091973,0,617,2020/02/26 12:00:38
5901091991,190,412,2020/02/26 12:00:38
5901092014,0,494,2020/02/26 12:00:38
5901092041,0,448,2020/02/26 12:00:38
5901092050,18,414,2020/02/26 12:00:38
5901092069,0,596,2020/02/26 12:00:38
5901092078,4,624,2020/02/26 12:00:38
5901100057,8,95,2020/02/26 12:00:38
5901100066,0,772,2020/02/26 12:00:38
5901100155,224,1414,2020/02/26 12:00:38
5901100244,36,841,2020/02/26 12:00:38
5901100333,397,807,2020/02/26 12:00:38
5901100342,395,806,2020/02/26 12:00:38
5901100422,14,104,2020/02/26 12:00:38
5901100431,496,1004,2020/02/26 12:00:38
5901100440,400,813,2020/02/26 12:00:38
5901100495,60,430,2020/02/26 12:00:38
5901100628,62,858,2020/02/26 12:00:38
5901100664,402,1002,2020/02/26 12:00:38
5901100717,154,1240,2020/02/26 12:00:38
5901100735,16,246,2020/02/26 12:00:38
5901100771,0,388,2020/02/26 12:00:38
5901100799,0,670,2020/02/26 12:00:38
5901100959,0,320,2020/02/26 12:00:38
5901101072,276,750,2020/02/26 12:00:38
5901101161,2,512,2020/02/26 12:00:38
5901101205,32,268,2020/02/26 12:00:38
5901101250,0,664,2020/02/26 12:00:38
5901101321,158,940,2020/02/26 12:00:38
5901101509,72,900,2020/02/26 12:00:38
5901101536,0,274,2020/02/26 12:00:38
5901101607,414,812,2020/02/26 12:00:38
5901101625,0,540,2020/02/26 12:00:38
5901101652,0,784,2020/02/26 12:00:38
5901101910,104,800,2020/02/26 12:00:38
5901101929,26,460,2020/02/26 12:00:38
5901101992,340,1156,2020/02/26 12:00:38
5901102015,0,664,2020/02/26 12:00:38
5901102060,364,730,2020/02/26 12:00:38
5901102408,0,780,2020/02/26 12:00:38
5901102417,0,594,2020/02/26 12:00:38
5901102444,560,566,2020/02/26 12:00:38
5901102515,0,360,2020/02/26 12:00:38
5901102560,0,682,2020/02/26 12:00:38
5901102579,430,1110,2020/02/26 12:00:38
5901102597,244,980,2020/02/26 12:00:38
5901102631,0,346,2020/02/26 12:00:38
5901102677,152,332,2020/02/26 12:00:38
5901102686,364,712,2020/02/26 12:00:38
5901102748,394,808,2020/02/26 12:00:38
5901102828,292,1077,2020/02/26 12:00:38
5901102837,0,748,2020/02/26 12:00:38
5901102855,0,534,2020/02/26 12:00:38
5901102873,400,450,2020/02/26 12:00:38
5901102891,2,416,2020/02/26 12:00:38
5901102962,1,704,2020/02/26 12:00:38
5901102971,0,248,2020/02/26 12:00:38
5901102999,10,606,2020/02/26 12:00:38
5901103030,0,834,2020/02/26 12:00:38
5901103110,154,968,2020/02/26 12:00:38
5901103147,0,6,2020/02/26 12:00:38
5901103183,58,626,2020/02/26 12:00:38
5901103192,0,962,2020/02/26 12:00:38
5901103209,256,1066,2020/02/26 12:00:38
5901103227,0,656,2020/02/26 12:00:38
5901103236,0,620,2020/02/26 12:00:38
5901103272,0,456,2020/02/26 12:00:38
5901103325,100,756,2020/02/26 12:00:38
5901103334,486,958,2020/02/26 12:00:38
5901103343,350,1068,2020/02/26 12:00:38
5901103352,0,325,2020/02/26 12:00:38
5901103405,396,620,2020/02/26 12:00:38
5901103414,9,856,2020/02/26 12:00:38
5901103423,396,942,2020/02/26 12:00:38
5901103450,400,970,2020/02/26 12:00:38
5901103469,0,929,2020/02/26 12:00:38
5901103487,406,653,2020/02/26 12:00:38
5901103496,400,511,2020/02/26 12:00:38
5901103512,350,852,2020/02/26 12:00:38
5901103521,352,1168,2020/02/26 12:00:38
5901103530,69,513,2020/02/26 12:00:38
5901103549,298,904,2020/02/26 12:00:38
5901103558,400,496,2020/02/26 12:00:38
5901103576,80,722,2020/02/26 12:00:38
5901103585,4,580,2020/02/26 12:00:38
5901103601,908,1000,2020/02/26 12:00:38
5901110080,24,846,2020/02/26 12:00:38
5901110133,46,712,2020/02/26 12:00:38
5901110268,44,332,2020/02/26 12:00:38
5901110302,178,606,2020/02/26 12:00:38
5901110311,56,562,2020/02/26 12:00:38
5901110339,0,120,2020/02/26 12:00:38
5901110393,0,532,2020/02/26 12:00:38
5901110446,0,52,2020/02/26 12:00:38
5901110624,400,384,2020/02/26 12:00:38
5901111863,0,232,2020/02/26 12:00:38
5901111890,406,218,2020/02/26 12:00:38
5901111934,4,320,2020/02/26 12:00:38
5901112011,0,176,2020/02/26 12:00:38
5901112100,8,728,2020/02/26 12:00:38
5901112351,0,100,2020/02/26 12:00:38
5901112413,0,387,2020/02/26 12:00:38
5901112593,0,564,2020/02/26 12:00:38
5901112600,102,856,2020/02/26 12:00:38
5901112682,428,264,2020/02/26 12:00:38
5901112726,0,89,2020/02/26 12:00:38
5901112762,0,4,2020/02/26 12:00:38
5901112780,284,776,2020/02/26 12:00:38
5901112824,0,250,2020/02/26 12:00:38
5901112842,81,827,2020/02/26 12:00:38
5901112860,36,184,2020/02/26 12:00:38
5901112879,0,220,2020/02/26 12:00:38
5901112977,1,82,2020/02/26 12:00:38
5901112995,0,168,2020/02/26 12:00:38
5901113018,0,526,2020/02/26 12:00:38
5901113027,24,458,2020/02/26 12:00:38
5901113045,0,228,2020/02/26 12:00:38
5901113081,0,160,2020/02/26 12:00:38
5901113143,136,371,2020/02/26 12:00:38
