醫事機構代碼,成人口罩剩餘數,兒童口罩剩餘數,來源資料時間
0145080011,402,213,2020/02/11 18:00:38
0291010010,4,44,2020/02/11 18:00:38
2331190019,200,50,2020/02/11 18:00:38
2331240014,0,180,2020/02/11 18:00:38
2331260016,0,60,2020/02/11 18:00:38
2331290014,0,24,2020/02/11 18:00:38
2333070010,0,40,2020/02/11 18:00:38
2333120015,1,142,2020/02/11 18:00:38
2333140017,189,102,2020/02/11 18:00:38
2334110013,1,136,2020/02/11 18:00:38
2335110017,10,64,2020/02/11 18:00:38
2335150011,0,2,2020/02/11 18:00:38
2335170013,0,82,2020/02/11 18:00:38
2335180019,192,176,2020/02/11 18:00:38
2336210034,0,40,2020/02/11 18:00:38
2338070010,0,78,2020/02/11 18:00:38
2338120015,2,82,2020/02/11 18:00:38
2340170016,0,50,2020/02/11 18:00:38
2341140012,400,100,2020/02/11 18:00:38
2341250013,0,170,2020/02/11 18:00:38
2341300018,22,210,2020/02/11 18:00:38
2342130010,12,188,2020/02/11 18:00:38
2342180010,0,16,2020/02/11 18:00:38
2342250017,600,200,2020/02/11 18:00:38
2342260013,734,226,2020/02/11 18:00:38
2342270019,406,98,2020/02/11 18:00:38
2343240015,24,88,2020/02/11 18:00:38
2343260017,760,236,2020/02/11 18:00:38
2343270013,1119,317,2020/02/11 18:00:38
2343280019,0,102,2020/02/11 18:00:38
2343290015,786,234,2020/02/11 18:00:38
2343300016,810,246,2020/02/11 18:00:38
2343320018,772,238,2020/02/11 18:00:38
2343330014,576,178,2020/02/11 18:00:38
2344011036,124,168,2020/02/11 18:00:38
2344030013,26,80,2020/02/11 18:00:38
2344030022,366,184,2020/02/11 18:00:38
2344030031,418,196,2020/02/11 18:00:38
2344050015,150,240,2020/02/11 18:00:38
2344050024,668,258,2020/02/11 18:00:38
2344060011,2,162,2020/02/11 18:00:38
2345100014,1,106,2020/02/11 18:00:38
2345120016,121,153,2020/02/11 18:00:38
2345130012,77,97,2020/02/11 18:00:38
2346050013,12,80,2020/02/11 18:00:38
2346070015,9,144,2020/02/11 18:00:38
2346110014,0,123,2020/02/11 18:00:38
2346120010,381,146,2020/02/11 18:00:38
2346130016,0,74,2020/02/11 18:00:38
2346140012,644,232,2020/02/11 18:00:38
2346150018,594,182,2020/02/11 18:00:38
2346160014,762,252,2020/02/11 18:00:38
2390040518,0,14,2020/02/11 18:00:38
2390050032,0,50,2020/02/11 18:00:38
2391020010,178,138,2020/02/11 18:00:38
2391030016,966,268,2020/02/11 18:00:38
2391030026,913,278,2020/02/11 18:00:38
2391040012,698,266,2020/02/11 18:00:38
5901010058,0,58,2020/02/11 18:00:38
5901010076,0,1,2020/02/11 18:00:38
5901010085,0,20,2020/02/11 18:00:38
5901010094,11,54,2020/02/11 18:00:38
5901010165,0,58,2020/02/11 18:00:38
5901010174,3,47,2020/02/11 18:00:38
5901010192,0,24,2020/02/11 18:00:38
5901010272,0,72,2020/02/11 18:00:38
5901010290,0,48,2020/02/11 18:00:38
5901010496,0,62,2020/02/11 18:00:38
5901010576,0,26,2020/02/11 18:00:38
5901011662,48,134,2020/02/11 18:00:38
5901011699,6,76,2020/02/11 18:00:38
5901011733,18,96,2020/02/11 18:00:38
5901011751,0,2,2020/02/11 18:00:38
5901011760,0,118,2020/02/11 18:00:38
5901011975,0,36,2020/02/11 18:00:38
5901012203,2,56,2020/02/11 18:00:38
5901012383,0,114,2020/02/11 18:00:38
5901012409,24,24,2020/02/11 18:00:38
5901012454,0,76,2020/02/11 18:00:38
5901012490,0,47,2020/02/11 18:00:38
5901012507,4,28,2020/02/11 18:00:38
5901012516,0,58,2020/02/11 18:00:38
5901012561,0,72,2020/02/11 18:00:38
5901012570,0,24,2020/02/11 18:00:38
5901012598,4,31,2020/02/11 18:00:38
5901012632,0,71,2020/02/11 18:00:38
5901012650,0,72,2020/02/11 18:00:38
5901012669,0,148,2020/02/11 18:00:38
5901012712,0,14,2020/02/11 18:00:38
5901012749,0,86,2020/02/11 18:00:38
5901012758,0,66,2020/02/11 18:00:38
5901012767,0,42,2020/02/11 18:00:38
5901012918,0,12,2020/02/11 18:00:38
5901013004,0,100,2020/02/11 18:00:38
5901013095,8,66,2020/02/11 18:00:38
5901013120,11,51,2020/02/11 18:00:38
5901013139,0,51,2020/02/11 18:00:38
5901013148,0,8,2020/02/11 18:00:38
5901013157,0,60,2020/02/11 18:00:38
5901013175,0,4,2020/02/11 18:00:38
5901013200,4,35,2020/02/11 18:00:38
5901013246,0,60,2020/02/11 18:00:38
5901013264,2,118,2020/02/11 18:00:38
5901013308,34,28,2020/02/11 18:00:38
5901013326,0,32,2020/02/11 18:00:38
5901013344,0,72,2020/02/11 18:00:38
5901013362,6,26,2020/02/11 18:00:38
5901013371,0,124,2020/02/11 18:00:38
5901013380,2,46,2020/02/11 18:00:38
5901013399,108,56,2020/02/11 18:00:38
5901013406,0,72,2020/02/11 18:00:38
5901013433,0,24,2020/02/11 18:00:38
5901013442,0,122,2020/02/11 18:00:38
5901013451,0,94,2020/02/11 18:00:38
5901013460,0,46,2020/02/11 18:00:38
5901013488,54,134,2020/02/11 18:00:38
5901013497,14,62,2020/02/11 18:00:38
5901013504,0,28,2020/02/11 18:00:38
5901013513,34,46,2020/02/11 18:00:38
5901013522,200,74,2020/02/11 18:00:38
5901020296,0,132,2020/02/11 18:00:38
5901020303,2,58,2020/02/11 18:00:38
5901020376,2,56,2020/02/11 18:00:38
5901020385,0,28,2020/02/11 18:00:38
5901020465,0,40,2020/02/11 18:00:38
5901020563,0,10,2020/02/11 18:00:38
5901020590,0,40,2020/02/11 18:00:38
5901020616,0,54,2020/02/11 18:00:38
5901020634,12,66,2020/02/11 18:00:38
5901020652,0,50,2020/02/11 18:00:38
5901020661,0,48,2020/02/11 18:00:38
5901020670,7,157,2020/02/11 18:00:38
5901020689,92,114,2020/02/11 18:00:38
5901020698,2,76,2020/02/11 18:00:38
5901020732,0,60,2020/02/11 18:00:38
5901020787,0,39,2020/02/11 18:00:38
5901020858,0,44,2020/02/11 18:00:38
5901020876,0,44,2020/02/11 18:00:38
5901020901,6,164,2020/02/11 18:00:38
5901021248,0,2,2020/02/11 18:00:38
5901021346,0,60,2020/02/11 18:00:38
5901021382,2,16,2020/02/11 18:00:38
5901021408,0,106,2020/02/11 18:00:38
5901022521,8,56,2020/02/11 18:00:38
5901022601,0,52,2020/02/11 18:00:38
5901022898,0,34,2020/02/11 18:00:38
5901023073,0,110,2020/02/11 18:00:38
5901023091,222,228,2020/02/11 18:00:38
5901023153,4,144,2020/02/11 18:00:38
5901023215,0,152,2020/02/11 18:00:38
5901023304,8,24,2020/02/11 18:00:38
5901023313,46,94,2020/02/11 18:00:38
5901023331,0,154,2020/02/11 18:00:38
5901023386,20,80,2020/02/11 18:00:38
5901023519,0,72,2020/02/11 18:00:38
5901023523,0,74,2020/02/11 18:00:38
5901023591,0,74,2020/02/11 18:00:38
5901023653,4,45,2020/02/11 18:00:38
5901023680,18,96,2020/02/11 18:00:38
5901023706,4,114,2020/02/11 18:00:38
5901023724,6,44,2020/02/11 18:00:38
5901023831,0,48,2020/02/11 18:00:38
5901023886,40,24,2020/02/11 18:00:38
5901023902,0,64,2020/02/11 18:00:38
5901023966,0,8,2020/02/11 18:00:38
5901024098,0,48,2020/02/11 18:00:38
5901024114,0,20,2020/02/11 18:00:38
5901024123,4,48,2020/02/11 18:00:38
5901024178,0,59,2020/02/11 18:00:38
5901024212,0,85,2020/02/11 18:00:38
5901024221,8,86,2020/02/11 18:00:38
5901024310,0,34,2020/02/11 18:00:38
5901024347,9,36,2020/02/11 18:00:38
5901024427,0,16,2020/02/11 18:00:38
5901024472,0,50,2020/02/11 18:00:38
5901024481,0,12,2020/02/11 18:00:38
5901024490,0,4,2020/02/11 18:00:38
5901024516,0,2,2020/02/11 18:00:38
5901024525,0,72,2020/02/11 18:00:38
5901024543,0,42,2020/02/11 18:00:38
5901024632,10,60,2020/02/11 18:00:38
5901024669,0,110,2020/02/11 18:00:38
5901024678,0,54,2020/02/11 18:00:38
5901024687,0,1,2020/02/11 18:00:38
5901024696,198,110,2020/02/11 18:00:38
5901024703,0,54,2020/02/11 18:00:38
5901024712,0,26,2020/02/11 18:00:38
5901024721,0,46,2020/02/11 18:00:38
5901024758,0,33,2020/02/11 18:00:38
5901024767,2,64,2020/02/11 18:00:38
5901024810,0,96,2020/02/11 18:00:38
5901024829,0,12,2020/02/11 18:00:38
5901024838,0,66,2020/02/11 18:00:38
5901024856,90,66,2020/02/11 18:00:38
5901024865,6,128,2020/02/11 18:00:38
