醫事機構代碼,成人口罩剩餘數,兒童口罩剩餘數,來源資料時間
2335130019,85,876,2020/02/27 12:00:38
2335140015,854,1212,2020/02/27 12:00:38
2335150011,0,276,2020/02/27 12:00:38
2335160017,1,807,2020/02/27 12:00:38
2335170013,662,1167,2020/02/27 12:00:38
2335180019,322,901,2020/02/27 12:00:38
2336010016,331,835,2020/02/27 12:00:38
2336020012,1332,1470,2020/02/27 12:00:38
2336030018,166,792,2020/02/27 12:00:38
2336040014,0,726,2020/02/27 12:00:38
2336050010,300,646,2020/02/27 12:00:38
2336060016,0,368,2020/02/27 12:00:38
2336070012,364,722,2020/02/27 12:00:38
2336080018,1,330,2020/02/27 12:00:38
2336090014,307,912,2020/02/27 12:00:38
2336100015,24,688,2020/02/27 12:00:38
2336110011,558,1014,2020/02/27 12:00:38
2336120017,384,822,2020/02/27 12:00:38
2336130013,404,980,2020/02/27 12:00:38
2336140019,552,952,2020/02/27 12:00:38
2336150015,364,1052,2020/02/27 12:00:38
2336160011,88,790,2020/02/27 12:00:38
2336170017,244,712,2020/02/27 12:00:38
2336180013,408,1002,2020/02/27 12:00:38
2336190019,782,1098,2020/02/27 12:00:38
2336200010,285,906,2020/02/27 12:00:38
2336210025,1906,1316,2020/02/27 12:00:38
2336210034,1580,1387,2020/02/27 12:00:38
2337010010,754,999,2020/02/27 12:00:38
2337010029,858,1122,2020/02/27 12:00:38
2337020016,406,708,2020/02/27 12:00:38
2337030012,84,399,2020/02/27 12:00:38
2337040018,1482,1180,2020/02/27 12:00:38
2337050014,416,832,2020/02/27 12:00:38
2337060010,1234,1084,2020/02/27 12:00:38
2337070016,1950,1282,2020/02/27 12:00:38
2337080012,1723,1213,2020/02/27 12:00:38
2337090018,624,800,2020/02/27 12:00:38
2337100019,288,816,2020/02/27 12:00:38
2337110015,372,828,2020/02/27 12:00:38
2337120020,1032,1204,2020/02/27 12:00:38
2337130017,368,1014,2020/02/27 12:00:38
2337140013,1148,1242,2020/02/27 12:00:38
2337150019,270,790,2020/02/27 12:00:38
2337160015,864,1004,2020/02/27 12:00:38
2337170011,524,826,2020/02/27 12:00:38
2337180017,420,892,2020/02/27 12:00:38
2337190013,832,1034,2020/02/27 12:00:38
2337200014,2418,1528,2020/02/27 12:00:38
2337210010,760,923,2020/02/27 12:00:38
2337220016,734,984,2020/02/27 12:00:38
2337230012,2356,1382,2020/02/27 12:00:38
2337240018,1050,1168,2020/02/27 12:00:38
2337250014,1968,1348,2020/02/27 12:00:38
2337260010,1126,1248,2020/02/27 12:00:38
2338010014,0,513,2020/02/27 12:00:38
2338020010,1272,1110,2020/02/27 12:00:38
2338030016,290,734,2020/02/27 12:00:38
2338040012,3082,1646,2020/02/27 12:00:38
2338050018,220,900,2020/02/27 12:00:38
2338060014,534,1032,2020/02/27 12:00:38
2338070010,581,1056,2020/02/27 12:00:38
2338080016,38,668,2020/02/27 12:00:38
2338090012,790,1084,2020/02/27 12:00:38
2338100013,1548,1254,2020/02/27 12:00:38
2338110019,1822,1404,2020/02/27 12:00:38
2338120015,686,841,2020/02/27 12:00:38
2338130011,3336,1548,2020/02/27 12:00:38
2339040016,2215,1288,2020/02/27 12:00:38
2339050012,2665,1394,2020/02/27 12:00:38
2339060018,2110,1172,2020/02/27 12:00:38
2339070014,2692,1494,2020/02/27 12:00:38
2339100017,1444,1194,2020/02/27 12:00:38
2339110013,2034,1093,2020/02/27 12:00:38
2339120019,2536,1516,2020/02/27 12:00:38
2339130015,2432,1372,2020/02/27 12:00:38
2339180015,2364,1292,2020/02/27 12:00:38
2339200012,2894,1520,2020/02/27 12:00:38
2340010015,1572,1278,2020/02/27 12:00:38
2340020011,1038,1106,2020/02/27 12:00:38
2340030017,1294,1322,2020/02/27 12:00:38
2340040013,2042,1456,2020/02/27 12:00:38
2340050019,2692,1472,2020/02/27 12:00:38
2340060015,518,1134,2020/02/27 12:00:38
2340070011,924,1232,2020/02/27 12:00:38
2340080017,1130,1058,2020/02/27 12:00:38
2340090013,1874,1328,2020/02/27 12:00:38
2340100014,648,1216,2020/02/27 12:00:38
2340110010,1222,1222,2020/02/27 12:00:38
2340120016,937,1184,2020/02/27 12:00:38
2340130012,1594,1234,2020/02/27 12:00:38
2340140018,1477,1269,2020/02/27 12:00:38
2340150014,1712,1430,2020/02/27 12:00:38
2340160010,1334,1130,2020/02/27 12:00:38
2340170016,1136,1248,2020/02/27 12:00:38
2340180012,1491,1091,2020/02/27 12:00:38
2341010019,2602,1492,2020/02/27 12:00:38
2341020015,1262,1200,2020/02/27 12:00:38
2341030011,2710,1490,2020/02/27 12:00:38
2341040017,1960,1414,2020/02/27 12:00:38
2341050013,2837,1566,2020/02/27 12:00:38
2341060019,1428,1384,2020/02/27 12:00:38
2341070015,1570,1190,2020/02/27 12:00:38
2341080011,2218,1313,2020/02/27 12:00:38
2341090017,2404,1376,2020/02/27 12:00:38
2341100018,2472,1355,2020/02/27 12:00:38
2341110014,2554,1534,2020/02/27 12:00:38
2341120010,2738,1480,2020/02/27 12:00:38
2341130016,3210,1706,2020/02/27 12:00:38
2341140012,2432,1432,2020/02/27 12:00:38
2341150018,2766,1484,2020/02/27 12:00:38
2341160014,2002,1385,2020/02/27 12:00:38
2341170010,2376,1452,2020/02/27 12:00:38
2341180016,2158,1450,2020/02/27 12:00:38
2341190012,2548,1462,2020/02/27 12:00:38
2341200013,1758,1488,2020/02/27 12:00:38
2341210019,856,878,2020/02/27 12:00:38
2341220015,2388,1590,2020/02/27 12:00:38
2341230011,2745,1632,2020/02/27 12:00:38
2341240017,2372,1430,2020/02/27 12:00:38
2341250013,1230,1386,2020/02/27 12:00:38
2341260019,3464,1662,2020/02/27 12:00:38
2341270015,1845,1310,2020/02/27 12:00:38
2341280011,1682,1472,2020/02/27 12:00:38
2341290017,1444,1400,2020/02/27 12:00:38
2341300018,874,1670,2020/02/27 12:00:38
2341310014,1130,1010,2020/02/27 12:00:38
2342010013,958,1138,2020/02/27 12:00:38
2342020019,426,1010,2020/02/27 12:00:38
2342030015,2712,1614,2020/02/27 12:00:38
2342040011,1538,1332,2020/02/27 12:00:38
2342050017,240,1000,2020/02/27 12:00:38
2342060013,770,1068,2020/02/27 12:00:38
2342070019,996,1184,2020/02/27 12:00:38
2342080015,426,876,2020/02/27 12:00:38
2342100012,0,684,2020/02/27 12:00:38
2342110018,418,1071,2020/02/27 12:00:38
2342120014,52,874,2020/02/27 12:00:38
2342130010,736,1554,2020/02/27 12:00:38
2342140016,224,992,2020/02/27 12:00:38
2342150012,752,1144,2020/02/27 12:00:38
2342160018,1130,1340,2020/02/27 12:00:38
2342170014,538,1031,2020/02/27 12:00:38
2342180010,16,452,2020/02/27 12:00:38
2342190016,1384,1238,2020/02/27 12:00:38
2342200017,724,1136,2020/02/27 12:00:38
2342210013,3349,1642,2020/02/27 12:00:38
2342220019,3428,1558,2020/02/27 12:00:38
2342230015,2240,1430,2020/02/27 12:00:38
2342240011,2848,1590,2020/02/27 12:00:38
2342250017,4148,1868,2020/02/27 12:00:38
2342260013,4086,1810,2020/02/27 12:00:38
2342270019,2720,1030,2020/02/27 12:00:38
2343010017,252,730,2020/02/27 12:00:38
2343020013,1282,1078,2020/02/27 12:00:38
2343030019,365,1138,2020/02/27 12:00:38
2343040015,130,424,2020/02/27 12:00:38
2343050011,204,838,2020/02/27 12:00:38
2343060017,568,992,2020/02/27 12:00:38
2343070013,1216,1218,2020/02/27 12:00:38
2343080019,750,788,2020/02/27 12:00:38
2343090015,66,640,2020/02/27 12:00:38
2343100016,486,1016,2020/02/27 12:00:38
2343110012,2584,1412,2020/02/27 12:00:38
2343120018,1732,922,2020/02/27 12:00:38
2343130014,0,260,2020/02/27 12:00:38
2343140010,256,950,2020/02/27 12:00:38
2343150016,2006,1543,2020/02/27 12:00:38
2343160012,431,879,2020/02/27 12:00:38
2343170018,294,730,2020/02/27 12:00:38
2343180014,1458,1198,2020/02/27 12:00:38
2343190010,1198,1178,2020/02/27 12:00:38
2343200011,911,1188,2020/02/27 12:00:38
2343210017,68,966,2020/02/27 12:00:38
2343220013,114,1000,2020/02/27 12:00:38
2343230019,803,1108,2020/02/27 12:00:38
2343240015,560,852,2020/02/27 12:00:38
2343250011,2018,1364,2020/02/27 12:00:38
2343260017,3478,1616,2020/02/27 12:00:38
2343270013,3791,1769,2020/02/27 12:00:38
2343280019,756,814,2020/02/27 12:00:38
2343290015,3950,1784,2020/02/27 12:00:38
2343300016,3480,1548,2020/02/27 12:00:38
2343310012,2954,1510,2020/02/27 12:00:38
2343320018,4280,1760,2020/02/27 12:00:38
2343330014,3048,1285,2020/02/27 12:00:38
2344010011,0,792,2020/02/27 12:00:38
2344011027,950,980,2020/02/27 12:00:38
2344011036,363,1148,2020/02/27 12:00:38
2344020017,818,1144,2020/02/27 12:00:38
2344030013,364,936,2020/02/27 12:00:38
2344030022,3700,1912,2020/02/27 12:00:38
2344030031,3152,1636,2020/02/27 12:00:38
2344040019,1326,1432,2020/02/27 12:00:38
2344050015,2519,1962,2020/02/27 12:00:38
2344050024,4188,2048,2020/02/27 12:00:38
2344060011,972,1500,2020/02/27 12:00:38
2345010015,849,900,2020/02/27 12:00:38
2345020011,1066,1191,2020/02/27 12:00:38
2345030017,1970,1334,2020/02/27 12:00:38
2345040013,932,776,2020/02/27 12:00:38
2345050019,524,841,2020/02/27 12:00:38
2345060015,1250,1116,2020/02/27 12:00:38
2345070011,2702,1446,2020/02/27 12:00:38
2345090013,1725,1281,2020/02/27 12:00:38
2345100014,355,978,2020/02/27 12:00:38
2345110010,220,0,2020/02/27 12:00:38
2345120016,1546,1233,2020/02/27 12:00:38
2345130012,1958,1155,2020/02/27 12:00:38
2346010019,480,620,2020/02/27 12:00:38
2346020015,158,580,2020/02/27 12:00:38
2346030011,794,848,2020/02/27 12:00:38
2346040017,1090,1036,2020/02/27 12:00:38
2346050013,1194,954,2020/02/27 12:00:38
2346060019,1203,1008,2020/02/27 12:00:38
2346070015,1049,1320,2020/02/27 12:00:38
2346080011,1664,1048,2020/02/27 12:00:38
2346090017,1922,1286,2020/02/27 12:00:38
2346100018,0,628,2020/02/27 12:00:38
2346110014,1270,1215,2020/02/27 12:00:38
2346120010,3062,1411,2020/02/27 12:00:38
2346130016,930,877,2020/02/27 12:00:38
2346140012,4180,1896,2020/02/27 12:00:38
2346150018,3346,1359,2020/02/27 12:00:38
2346160014,3942,1813,2020/02/27 12:00:38
2390010010,1005,1031,2020/02/27 12:00:38
2390020016,816,934,2020/02/27 12:00:38
2390030030,1154,904,2020/02/27 12:00:38
2390040518,958,608,2020/02/27 12:00:38
2390050032,950,876,2020/02/27 12:00:38
2391020010,1772,1252,2020/02/27 12:00:38
2391030016,4875,2090,2020/02/27 12:00:38
2391030026,3781,2119,2020/02/27 12:00:38
2391040012,3671,1993,2020/02/27 12:00:38
5901010058,0,930,2020/02/27 12:00:38
5901010076,0,205,2020/02/27 12:00:38
5901010085,0,522,2020/02/27 12:00:38
5901010094,114,774,2020/02/27 12:00:38
5901010165,66,744,2020/02/27 12:00:38
5901010174,8,524,2020/02/27 12:00:38
5901010192,4,436,2020/02/27 12:00:38
5901010272,0,1036,2020/02/27 12:00:38
5901010290,0,766,2020/02/27 12:00:38
5901010496,22,902,2020/02/27 12:00:38
5901010576,64,440,2020/02/27 12:00:38
5901011662,12,1284,2020/02/27 12:00:38
5901011699,62,886,2020/02/27 12:00:38
5901011733,598,1424,2020/02/27 12:00:38
5901011751,24,396,2020/02/27 12:00:38
5901011760,0,1093,2020/02/27 12:00:38
5901011975,34,382,2020/02/27 12:00:38
5901012203,0,542,2020/02/27 12:00:38
5901012383,0,1562,2020/02/27 12:00:38
5901012409,6,270,2020/02/27 12:00:38
5901012454,0,622,2020/02/27 12:00:38
5901012490,22,724,2020/02/27 12:00:38
5901012507,32,238,2020/02/27 12:00:38
5901012516,0,611,2020/02/27 12:00:38
5901012561,0,712,2020/02/27 12:00:38
5901012570,93,509,2020/02/27 12:00:38
5901012598,385,592,2020/02/27 12:00:38
5901012632,0,582,2020/02/27 12:00:38
5901012650,0,752,2020/02/27 12:00:38
5901012669,940,1366,2020/02/27 12:00:38
5901012712,0,496,2020/02/27 12:00:38
5901012749,0,1052,2020/02/27 12:00:38
5901012758,0,386,2020/02/27 12:00:38
5901012767,166,764,2020/02/27 12:00:38
5901012918,0,176,2020/02/27 12:00:38
5901012963,0,394,2020/02/27 12:00:38
5901013004,0,1182,2020/02/27 12:00:38
5901013095,760,714,2020/02/27 12:00:38
5901013120,90,581,2020/02/27 12:00:38
5901013139,0,672,2020/02/27 12:00:38
5901013148,52,520,2020/02/27 12:00:38
5901013157,0,6,2020/02/27 12:00:38
5901013175,0,468,2020/02/27 12:00:38
5901013200,2,719,2020/02/27 12:00:38
5901013246,0,563,2020/02/27 12:00:38
5901013264,880,1576,2020/02/27 12:00:38
5901013308,2,552,2020/02/27 12:00:38
5901013326,392,497,2020/02/27 12:00:38
5901013344,0,790,2020/02/27 12:00:38
5901013362,400,505,2020/02/27 12:00:38
5901013371,0,1056,2020/02/27 12:00:38
5901013380,0,870,2020/02/27 12:00:38
5901013399,400,856,2020/02/27 12:00:38
5901013406,8,790,2020/02/27 12:00:38
5901013433,0,538,2020/02/27 12:00:38
5901013442,494,1556,2020/02/27 12:00:38
5901013451,0,1098,2020/02/27 12:00:38
5901013460,240,536,2020/02/27 12:00:38
5901013488,860,1474,2020/02/27 12:00:38
5901013497,18,832,2020/02/27 12:00:38
5901013504,2,532,2020/02/27 12:00:38
5901013513,0,614,2020/02/27 12:00:38
5901013522,314,940,2020/02/27 12:00:38
5901020296,0,606,2020/02/27 12:00:38
5901020303,32,966,2020/02/27 12:00:38
5901020376,0,1066,2020/02/27 12:00:38
5901020385,0,734,2020/02/27 12:00:38
5901020465,400,1066,2020/02/27 12:00:38
5901020554,202,635,2020/02/27 12:00:38
5901020563,398,1000,2020/02/27 12:00:38
5901020590,0,1312,2020/02/27 12:00:38
5901020616,0,915,2020/02/27 12:00:38
5901020634,4,704,2020/02/27 12:00:38
5901020652,0,764,2020/02/27 12:00:38
5901020661,0,760,2020/02/27 12:00:38
5901020670,100,1405,2020/02/27 12:00:38
5901020689,378,1358,2020/02/27 12:00:38
5901020698,10,688,2020/02/27 12:00:38
5901020732,0,810,2020/02/27 12:00:38
5901020787,0,422,2020/02/27 12:00:38
5901020858,20,412,2020/02/27 12:00:38
5901020876,0,654,2020/02/27 12:00:38
5901020901,0,1026,2020/02/27 12:00:38
5901021248,0,68,2020/02/27 12:00:38
5901021346,0,826,2020/02/27 12:00:38
5901021382,0,440,2020/02/27 12:00:38
5901021408,142,1376,2020/02/27 12:00:38
5901022521,44,674,2020/02/27 12:00:38
5901022601,182,956,2020/02/27 12:00:38
5901022898,68,640,2020/02/27 12:00:38
5901023073,20,725,2020/02/27 12:00:38
5901023091,670,1666,2020/02/27 12:00:38
5901023153,416,1342,2020/02/27 12:00:38
5901023215,498,1308,2020/02/27 12:00:38
5901023304,2,557,2020/02/27 12:00:38
5901023313,177,1041,2020/02/27 12:00:38
5901023331,310,1350,2020/02/27 12:00:38
5901023386,226,1048,2020/02/27 12:00:38
5901023411,0,420,2020/02/27 12:00:38
5901023519,400,1002,2020/02/27 12:00:38
5901023523,1,757,2020/02/27 12:00:38
5901023591,0,712,2020/02/27 12:00:38
5901023653,0,617,2020/02/27 12:00:38
5901023680,188,1132,2020/02/27 12:00:38
5901023706,967,1438,2020/02/27 12:00:38
5901023724,172,948,2020/02/27 12:00:38
5901023831,0,700,2020/02/27 12:00:38
5901023886,42,392,2020/02/27 12:00:38
5901023902,20,918,2020/02/27 12:00:38
5901023966,0,312,2020/02/27 12:00:38
5901024007,398,356,2020/02/27 12:00:38
5901024098,394,770,2020/02/27 12:00:38
5901024114,0,240,2020/02/27 12:00:38
5901024123,489,725,2020/02/27 12:00:38
5901024178,0,578,2020/02/27 12:00:38
5901024212,398,1351,2020/02/27 12:00:38
5901024221,18,1046,2020/02/27 12:00:38
5901024310,22,434,2020/02/27 12:00:38
5901024347,6,363,2020/02/27 12:00:38
5901024427,0,196,2020/02/27 12:00:38
5901024472,14,928,2020/02/27 12:00:38
5901024481,16,252,2020/02/27 12:00:38
5901024490,0,256,2020/02/27 12:00:38
5901024516,0,202,2020/02/27 12:00:38
5901024525,188,1188,2020/02/27 12:00:38
5901024543,0,710,2020/02/27 12:00:38
5901024632,79,372,2020/02/27 12:00:38
5901024669,248,1210,2020/02/27 12:00:38
5901024678,0,470,2020/02/27 12:00:38
5901024687,154,376,2020/02/27 12:00:38
5901024696,400,1092,2020/02/27 12:00:38
5901024703,407,403,2020/02/27 12:00:38
5901024712,0,396,2020/02/27 12:00:38
5901024721,0,626,2020/02/27 12:00:38
5901024758,0,751,2020/02/27 12:00:38
5901024767,400,1068,2020/02/27 12:00:38
5901024810,4,628,2020/02/27 12:00:38
5901024829,104,279,2020/02/27 12:00:38
5901024838,400,1058,2020/02/27 12:00:38
5901024856,526,1160,2020/02/27 12:00:38
5901024865,0,1098,2020/02/27 12:00:38
5901024874,234,590,2020/02/27 12:00:38
5901024883,38,158,2020/02/27 12:00:38
5901024892,0,796,2020/02/27 12:00:38
5901024909,34,944,2020/02/27 12:00:38
5901024918,52,200,2020/02/27 12:00:38
5901024927,1105,903,2020/02/27 12:00:38
5901090074,3,723,2020/02/27 12:00:38
5901090127,184,764,2020/02/27 12:00:38
5901090154,16,584,2020/02/27 12:00:38
5901090181,0,332,2020/02/27 12:00:38
5901090216,0,626,2020/02/27 12:00:38
5901090243,12,204,2020/02/27 12:00:38
5901090289,20,670,2020/02/27 12:00:38
5901090323,0,676,2020/02/27 12:00:38
5901090369,0,178,2020/02/27 12:00:38
5901091473,44,368,2020/02/27 12:00:38
5901091544,71,904,2020/02/27 12:00:38
5901091624,0,340,2020/02/27 12:00:38
5901091688,392,732,2020/02/27 12:00:38
5901091759,400,730,2020/02/27 12:00:38
5901091820,0,310,2020/02/27 12:00:38
5901091839,400,516,2020/02/27 12:00:38
5901091857,0,248,2020/02/27 12:00:38
5901091884,0,730,2020/02/27 12:00:38
5901091973,0,713,2020/02/27 12:00:38
5901091991,200,456,2020/02/27 12:00:38
5901092014,0,578,2020/02/27 12:00:38
5901092041,0,568,2020/02/27 12:00:38
5901092050,0,434,2020/02/27 12:00:38
5901092069,0,724,2020/02/27 12:00:38
5901092078,4,696,2020/02/27 12:00:38
5901100057,6,15,2020/02/27 12:00:38
5901100066,0,856,2020/02/27 12:00:38
5901100155,196,1566,2020/02/27 12:00:38
5901100244,0,977,2020/02/27 12:00:38
5901100333,0,771,2020/02/27 12:00:38
5901100342,401,922,2020/02/27 12:00:38
5901100422,2,56,2020/02/27 12:00:38
5901100431,310,1282,2020/02/27 12:00:38
5901100440,400,945,2020/02/27 12:00:38
5901100495,44,522,2020/02/27 12:00:38
5901100628,10,970,2020/02/27 12:00:38
5901100664,400,1142,2020/02/27 12:00:38
5901100717,130,1400,2020/02/27 12:00:38
5901100735,6,194,2020/02/27 12:00:38
5901100771,4,460,2020/02/27 12:00:38
5901100799,0,818,2020/02/27 12:00:38
5901100959,0,360,2020/02/27 12:00:38
5901101072,284,854,2020/02/27 12:00:38
5901101161,0,519,2020/02/27 12:00:38
5901101205,0,228,2020/02/27 12:00:38
5901101250,0,796,2020/02/27 12:00:38
5901101321,138,1088,2020/02/27 12:00:38
5901101509,12,1008,2020/02/27 12:00:38
5901101536,400,534,2020/02/27 12:00:38
5901101607,400,900,2020/02/27 12:00:38
5901101625,2,604,2020/02/27 12:00:38
5901101652,44,948,2020/02/27 12:00:38
5901101910,8,912,2020/02/27 12:00:38
5901101929,5,500,2020/02/27 12:00:38
5901101992,420,1334,2020/02/27 12:00:38
5901102015,399,972,2020/02/27 12:00:38
5901102060,390,870,2020/02/27 12:00:38
5901102408,0,860,2020/02/27 12:00:38
5901102417,0,654,2020/02/27 12:00:38
5901102444,710,754,2020/02/27 12:00:38
5901102515,0,360,2020/02/27 12:00:38
5901102560,0,786,2020/02/27 12:00:38
5901102579,402,1250,2020/02/27 12:00:38
5901102597,290,1104,2020/02/27 12:00:38
5901102631,0,650,2020/02/27 12:00:38
5901102677,82,328,2020/02/27 12:00:38
5901102686,372,804,2020/02/27 12:00:38
5901102748,396,916,2020/02/27 12:00:38
5901102828,693,1395,2020/02/27 12:00:38
5901102837,0,836,2020/02/27 12:00:38
5901102855,0,650,2020/02/27 12:00:38
5901102873,400,526,2020/02/27 12:00:38
5901102891,0,508,2020/02/27 12:00:38
5901102962,1,776,2020/02/27 12:00:38
5901102971,0,200,2020/02/27 12:00:38
5901102999,2,638,2020/02/27 12:00:38
5901103030,0,970,2020/02/27 12:00:38
5901103110,73,1059,2020/02/27 12:00:38
5901103147,0,6,2020/02/27 12:00:38
5901103183,14,670,2020/02/27 12:00:38
5901103192,0,1126,2020/02/27 12:00:38
5901103209,346,1222,2020/02/27 12:00:38
5901103227,0,760,2020/02/27 12:00:38
5901103236,0,692,2020/02/27 12:00:38
5901103272,0,532,2020/02/27 12:00:38
5901103325,100,896,2020/02/27 12:00:38
5901103334,0,882,2020/02/27 12:00:38
5901103343,328,1200,2020/02/27 12:00:38
5901103352,0,425,2020/02/27 12:00:38
5901103405,386,684,2020/02/27 12:00:38
5901103414,0,928,2020/02/27 12:00:38
5901103423,392,1087,2020/02/27 12:00:38
5901103450,388,1078,2020/02/27 12:00:38
5901103469,0,985,2020/02/27 12:00:38
5901103487,406,649,2020/02/27 12:00:38
5901103496,400,643,2020/02/27 12:00:38
5901103512,404,976,2020/02/27 12:00:38
5901103521,68,1184,2020/02/27 12:00:38
5901103530,6,613,2020/02/27 12:00:38
5901103549,0,804,2020/02/27 12:00:38
5901103558,0,408,2020/02/27 12:00:38
5901103576,74,834,2020/02/27 12:00:38
5901103585,400,920,2020/02/27 12:00:38
5901103601,1116,1164,2020/02/27 12:00:38
5901110080,0,1018,2020/02/27 12:00:38
5901110133,0,824,2020/02/27 12:00:38
5901110268,50,304,2020/02/27 12:00:38
5901110302,172,706,2020/02/27 12:00:38
5901110311,90,666,2020/02/27 12:00:38
5901110393,2,592,2020/02/27 12:00:38
5901110446,0,56,2020/02/27 12:00:38
5901110624,400,512,2020/02/27 12:00:38
5901111863,0,264,2020/02/27 12:00:38
5901111890,10,90,2020/02/27 12:00:38
5901111934,2,308,2020/02/27 12:00:38
5901112011,0,172,2020/02/27 12:00:38
5901112100,8,784,2020/02/27 12:00:38
5901112351,390,344,2020/02/27 12:00:38
5901112413,5,439,2020/02/27 12:00:38
5901112593,0,700,2020/02/27 12:00:38
5901112600,0,992,2020/02/27 12:00:38
5901112682,398,344,2020/02/27 12:00:38
5901112726,0,41,2020/02/27 12:00:38
5901112762,0,4,2020/02/27 12:00:38
5901112780,282,888,2020/02/27 12:00:38
5901112824,0,278,2020/02/27 12:00:38
5901112842,98,915,2020/02/27 12:00:38
5901112860,0,80,2020/02/27 12:00:38
5901112879,12,212,2020/02/27 12:00:38
